discount_id,product_id,discount_code,discount_percent,start_date,end_date
9517,5256,PROMO109516,5,2024-08-14,2024-08-24
9518,3468,PROMO109517,10,2025-03-29,2025-05-24
9519,7926,PROMO109518,20,2024-02-27,2024-04-16
9520,1053,PROMO109519,20,2025-05-01,2025-05-22
9521,7558,PROMO109520,15,2025-01-04,2025-01-14
9522,16154,PROMO109521,10,2024-05-04,2024-06-01
9523,14780,PROMO109522,15,2025-07-20,2025-08-06
9524,13303,PROMO109523,25,2024-03-28,2024-04-11
9525,331,PROMO109524,10,2024-10-01,2024-11-01
9526,5547,PROMO109525,30,2025-12-10,2026-02-06
9527,19292,PROMO109526,5,2023-08-06,2023-08-19
9528,19621,PROMO109527,5,2025-01-01,2025-01-22
9529,19835,PROMO109528,10,2024-11-17,2024-12-06
9530,8627,PROMO109529,10,2025-11-26,2025-12-12
9531,757,PROMO109530,25,2023-08-15,2023-09-15
9532,720,PROMO109531,5,2024-04-24,2024-06-16
9533,12963,PROMO109532,40,2024-12-29,2025-01-07
9534,18708,PROMO109533,10,2024-05-29,2024-07-28
9535,17735,PROMO109534,10,2025-04-26,2025-05-16
9536,520,PROMO109535,20,2023-05-14,2023-05-24
9537,15689,PROMO109536,20,2025-03-13,2025-04-27
9538,8437,PROMO109537,30,2023-03-14,2023-04-14
9539,16038,PROMO109538,40,2023-01-21,2023-03-18
9540,8096,PROMO109539,15,2024-12-11,2025-01-03
9541,7234,PROMO109540,20,2023-05-30,2023-07-02
9542,8340,PROMO109541,20,2024-08-05,2024-09-23
9543,2196,PROMO109542,10,2024-03-24,2024-05-03
9544,5578,PROMO109543,5,2025-03-27,2025-04-09
9545,6061,PROMO109544,20,2025-07-27,2025-09-13
9546,14345,PROMO109545,10,2025-10-23,2025-12-08
9547,19778,PROMO109546,10,2024-12-05,2025-01-24
9548,18839,PROMO109547,40,2023-09-27,2023-10-08
9549,13446,PROMO109548,5,2023-03-03,2023-04-12
9550,6659,PROMO109549,5,2023-06-06,2023-06-14
9551,11789,PROMO109550,40,2023-06-30,2023-08-05
9552,10618,PROMO109551,15,2024-02-07,2024-04-07
9553,14753,PROMO109552,30,2024-04-10,2024-04-30
9554,6769,PROMO109553,10,2025-10-05,2025-10-24
9555,11108,PROMO109554,15,2024-04-07,2024-05-01
9556,19503,PROMO109555,10,2023-04-10,2023-04-30
9557,19610,PROMO109556,20,2024-07-09,2024-08-10
9558,16789,PROMO109557,10,2023-07-28,2023-08-20
9559,18129,PROMO109558,30,2024-01-07,2024-02-17
9560,19643,PROMO109559,40,2024-11-23,2025-01-11
9561,1847,PROMO109560,10,2025-06-27,2025-07-14
9562,11434,PROMO109561,10,2024-10-18,2024-10-29
9563,15394,PROMO109562,20,2023-01-11,2023-02-24
9564,18652,PROMO109563,25,2024-05-24,2024-07-12
9565,8986,PROMO109564,30,2025-12-09,2026-01-16
9566,15807,PROMO109565,40,2023-04-18,2023-05-14
9567,7494,PROMO109566,30,2023-08-06,2023-08-21
9568,3137,PROMO109567,10,2023-10-09,2023-12-08
9569,13306,PROMO109568,25,2023-06-03,2023-06-12
9570,7234,PROMO109569,15,2025-10-22,2025-11-25
9571,17032,PROMO109570,10,2023-07-08,2023-07-26
9572,4392,PROMO109571,15,2025-06-30,2025-08-17
9573,10961,PROMO109572,15,2024-05-06,2024-06-08
9574,1210,PROMO109573,5,2023-06-21,2023-07-03
9575,16276,PROMO109574,20,2024-05-03,2024-05-28
9576,10929,PROMO109575,20,2025-01-31,2025-03-18
9577,3690,PROMO109576,15,2025-03-22,2025-04-11
9578,7369,PROMO109577,5,2023-10-05,2023-11-06
9579,8242,PROMO109578,5,2025-01-13,2025-02-26
9580,12491,PROMO109579,20,2025-07-07,2025-07-28
9581,1310,PROMO109580,40,2024-10-19,2024-12-12
9582,15018,PROMO109581,40,2025-04-26,2025-06-25
9583,1448,PROMO109582,25,2025-04-14,2025-05-16
9584,14315,PROMO109583,10,2023-05-01,2023-05-18
9585,2267,PROMO109584,15,2023-08-31,2023-10-04
9586,5968,PROMO109585,5,2023-08-11,2023-08-23
9587,295,PROMO109586,30,2024-08-30,2024-09-30
9588,19719,PROMO109587,15,2023-01-11,2023-02-06
9589,1462,PROMO109588,15,2023-04-04,2023-05-12
9590,19985,PROMO109589,5,2023-05-19,2023-07-05
9591,15623,PROMO109590,25,2023-08-12,2023-08-30
9592,19619,PROMO109591,25,2025-06-20,2025-07-04
9593,10696,PROMO109592,15,2025-12-25,2026-02-06
9594,19310,PROMO109593,10,2024-11-01,2024-12-21
9595,7797,PROMO109594,15,2023-03-02,2023-04-22
9596,4579,PROMO109595,40,2025-01-12,2025-01-30
9597,16277,PROMO109596,10,2024-09-11,2024-09-19
9598,2103,PROMO109597,40,2023-04-02,2023-05-03
9599,14271,PROMO109598,30,2025-12-19,2026-01-15
9600,13293,PROMO109599,15,2023-12-27,2024-02-19
9601,1590,PROMO109600,25,2023-09-09,2023-10-09
9602,7841,PROMO109601,10,2025-04-19,2025-04-29
9603,10446,PROMO109602,15,2024-07-19,2024-09-10
9604,4465,PROMO109603,15,2025-02-28,2025-03-07
9605,19125,PROMO109604,20,2025-11-14,2025-11-21
9606,12416,PROMO109605,10,2024-08-25,2024-09-23
9607,6484,PROMO109606,15,2024-07-20,2024-08-24
9608,14602,PROMO109607,15,2025-08-01,2025-09-06
9609,19682,PROMO109608,20,2023-08-16,2023-10-03
9610,10419,PROMO109609,5,2023-01-28,2023-03-25
9611,9141,PROMO109610,10,2025-09-28,2025-10-15
9612,4744,PROMO109611,30,2024-06-10,2024-07-25
9613,12668,PROMO109612,5,2025-03-11,2025-03-18
9614,3041,PROMO109613,30,2023-09-11,2023-09-19
9615,13656,PROMO109614,15,2024-06-25,2024-08-23
9616,1846,PROMO109615,10,2024-10-01,2024-11-08
9617,17307,PROMO109616,30,2025-03-02,2025-04-21
9618,16116,PROMO109617,15,2025-09-09,2025-11-02
9619,4342,PROMO109618,10,2024-11-21,2024-12-30
9620,17839,PROMO109619,25,2025-02-28,2025-04-29
9621,14374,PROMO109620,30,2025-07-21,2025-09-07
9622,3032,PROMO109621,5,2025-12-04,2026-01-07
9623,6734,PROMO109622,5,2025-01-24,2025-03-09
9624,8342,PROMO109623,40,2023-11-23,2024-01-05
9625,3958,PROMO109624,10,2025-05-08,2025-05-16
9626,14276,PROMO109625,25,2025-10-20,2025-10-29
9627,3674,PROMO109626,20,2025-06-19,2025-08-01
9628,4990,PROMO109627,15,2023-09-25,2023-10-21
9629,1386,PROMO109628,10,2025-02-09,2025-03-09
9630,14237,PROMO109629,30,2023-06-08,2023-06-30
9631,2036,PROMO109630,30,2025-10-29,2025-11-19
9632,4357,PROMO109631,15,2023-04-14,2023-05-21
9633,16077,PROMO109632,5,2024-05-04,2024-06-09
9634,1357,PROMO109633,5,2025-08-16,2025-09-17
9635,7071,PROMO109634,15,2023-09-23,2023-11-01
9636,17643,PROMO109635,10,2023-09-22,2023-10-31
9637,18546,PROMO109636,30,2024-10-28,2024-11-12
9638,14988,PROMO109637,40,2023-12-17,2024-02-10
9639,1167,PROMO109638,20,2024-04-06,2024-05-08
9640,13382,PROMO109639,5,2024-10-21,2024-12-06
9641,11607,PROMO109640,40,2025-03-23,2025-05-02
9642,9949,PROMO109641,10,2024-05-11,2024-07-03
9643,14009,PROMO109642,25,2023-01-27,2023-03-25
9644,13985,PROMO109643,10,2024-07-01,2024-08-09
9645,3306,PROMO109644,40,2024-12-23,2025-01-21
9646,13199,PROMO109645,30,2025-01-08,2025-01-17
9647,19073,PROMO109646,10,2024-05-23,2024-06-04
9648,518,PROMO109647,20,2023-08-24,2023-10-20
9649,5674,PROMO109648,5,2024-02-08,2024-04-05
9650,18259,PROMO109649,30,2023-07-04,2023-07-14
9651,14359,PROMO109650,25,2025-12-16,2026-01-06
9652,2109,PROMO109651,15,2025-05-05,2025-06-19
9653,8543,PROMO109652,15,2023-08-14,2023-09-05
9654,3225,PROMO109653,5,2024-01-20,2024-02-15
9655,3019,PROMO109654,15,2024-03-08,2024-05-02
9656,2790,PROMO109655,15,2025-02-27,2025-04-05
9657,8559,PROMO109656,15,2023-07-26,2023-08-14
9658,10024,PROMO109657,25,2024-02-27,2024-04-26
9659,18994,PROMO109658,15,2024-12-25,2025-02-22
9660,4847,PROMO109659,25,2025-04-12,2025-04-29
9661,11305,PROMO109660,40,2024-01-22,2024-02-13
9662,6554,PROMO109661,25,2023-05-09,2023-05-26
9663,16319,PROMO109662,25,2023-11-16,2023-12-18
9664,7409,PROMO109663,25,2023-12-01,2024-01-15
9665,337,PROMO109664,20,2024-08-22,2024-09-22
9666,8541,PROMO109665,15,2023-06-22,2023-08-19
9667,7016,PROMO109666,30,2023-02-12,2023-02-28
9668,17599,PROMO109667,5,2024-09-18,2024-09-28
9669,8538,PROMO109668,5,2025-11-12,2025-12-17
9670,1063,PROMO109669,25,2025-03-20,2025-04-14
9671,5829,PROMO109670,5,2024-02-24,2024-04-10
9672,3551,PROMO109671,40,2024-08-28,2024-09-17
9673,3973,PROMO109672,40,2025-12-04,2025-12-21
9674,562,PROMO109673,5,2024-12-23,2025-01-26
9675,9767,PROMO109674,40,2023-01-07,2023-01-14
9676,5116,PROMO109675,15,2023-04-01,2023-04-11
9677,17345,PROMO109676,15,2023-03-26,2023-04-16
9678,12510,PROMO109677,5,2025-04-23,2025-06-18
9679,16490,PROMO109678,10,2025-06-27,2025-08-02
9680,11648,PROMO109679,20,2024-01-11,2024-03-03
9681,1326,PROMO109680,20,2024-06-28,2024-07-28
9682,9551,PROMO109681,5,2023-07-03,2023-07-27
9683,19151,PROMO109682,30,2025-02-26,2025-03-17
9684,7090,PROMO109683,20,2025-01-28,2025-02-14
9685,1089,PROMO109684,25,2025-04-04,2025-04-12
9686,7052,PROMO109685,15,2024-06-22,2024-08-05
9687,4182,PROMO109686,5,2024-03-07,2024-03-30
9688,19583,PROMO109687,30,2023-08-15,2023-09-13
9689,15041,PROMO109688,15,2023-11-20,2023-12-22
9690,19999,PROMO109689,30,2023-03-16,2023-05-12
9691,9662,PROMO109690,40,2025-09-11,2025-10-22
9692,4759,PROMO109691,30,2025-08-04,2025-08-31
9693,13027,PROMO109692,30,2024-12-13,2025-01-27
9694,7216,PROMO109693,10,2023-03-22,2023-04-23
9695,13273,PROMO109694,10,2024-10-16,2024-11-15
9696,8965,PROMO109695,40,2025-04-05,2025-05-01
9697,1785,PROMO109696,20,2023-12-05,2024-01-13
9698,19709,PROMO109697,15,2024-07-17,2024-09-12
9699,11465,PROMO109698,15,2023-04-08,2023-05-24
9700,7780,PROMO109699,40,2023-08-14,2023-09-03
9701,852,PROMO109700,25,2025-05-24,2025-06-29
9702,13226,PROMO109701,20,2025-04-20,2025-04-29
9703,6628,PROMO109702,30,2023-05-05,2023-05-18
9704,5073,PROMO109703,10,2024-07-08,2024-07-27
9705,16544,PROMO109704,25,2023-09-19,2023-10-04
9706,10599,PROMO109705,20,2023-05-01,2023-06-20
9707,18660,PROMO109706,40,2025-05-25,2025-07-05
9708,4810,PROMO109707,25,2025-03-11,2025-05-09
9709,13658,PROMO109708,20,2023-10-16,2023-12-11
9710,6494,PROMO109709,15,2025-05-15,2025-06-27
9711,11626,PROMO109710,15,2025-07-17,2025-08-21
9712,5559,PROMO109711,30,2025-11-23,2026-01-17
9713,6530,PROMO109712,30,2024-06-24,2024-07-31
9714,19112,PROMO109713,10,2023-06-18,2023-08-16
9715,2662,PROMO109714,10,2024-12-17,2025-01-24
9716,15187,PROMO109715,15,2024-11-28,2025-01-22
9717,16009,PROMO109716,5,2023-03-11,2023-03-24
9718,12707,PROMO109717,15,2023-11-17,2023-12-21
9719,8436,PROMO109718,20,2025-11-14,2025-12-12
9720,14548,PROMO109719,30,2024-11-12,2025-01-01
9721,10236,PROMO109720,15,2025-06-17,2025-06-26
9722,15420,PROMO109721,30,2024-08-23,2024-09-05
9723,7645,PROMO109722,30,2025-09-13,2025-10-18
9724,12815,PROMO109723,40,2023-08-31,2023-09-07
9725,7179,PROMO109724,15,2025-05-13,2025-06-20
9726,2584,PROMO109725,15,2023-04-02,2023-04-24
9727,8238,PROMO109726,5,2024-11-10,2024-11-25
9728,12499,PROMO109727,25,2024-06-10,2024-08-01
9729,6624,PROMO109728,5,2023-03-19,2023-05-18
9730,16350,PROMO109729,15,2023-05-26,2023-07-01
9731,19461,PROMO109730,20,2025-04-07,2025-05-15
9732,12302,PROMO109731,15,2024-09-01,2024-10-23
9733,2315,PROMO109732,15,2025-11-11,2025-12-27
9734,3552,PROMO109733,20,2023-12-01,2024-01-06
9735,645,PROMO109734,10,2024-01-23,2024-02-25
9736,17384,PROMO109735,10,2024-05-09,2024-06-20
9737,3119,PROMO109736,15,2025-12-03,2026-01-27
9738,2766,PROMO109737,15,2024-12-07,2024-12-25
9739,9303,PROMO109738,15,2024-05-12,2024-06-18
9740,14039,PROMO109739,25,2024-10-04,2024-11-14
9741,2417,PROMO109740,5,2025-09-14,2025-10-30
9742,13664,PROMO109741,15,2023-07-19,2023-07-28
9743,19902,PROMO109742,30,2025-04-19,2025-05-28
9744,6159,PROMO109743,5,2025-05-17,2025-05-28
9745,18176,PROMO109744,15,2025-08-21,2025-09-08
9746,281,PROMO109745,15,2024-10-19,2024-11-16
9747,8250,PROMO109746,15,2025-10-24,2025-12-05
9748,11926,PROMO109747,10,2023-08-06,2023-08-26
9749,16771,PROMO109748,25,2024-12-18,2025-01-08
9750,9905,PROMO109749,30,2024-03-17,2024-04-07
9751,10653,PROMO109750,10,2024-12-04,2024-12-31
9752,234,PROMO109751,5,2023-12-14,2024-01-26
9753,1897,PROMO109752,5,2025-02-19,2025-04-16
9754,9593,PROMO109753,15,2025-09-14,2025-10-24
9755,2204,PROMO109754,20,2025-08-24,2025-09-08
9756,8147,PROMO109755,30,2025-03-16,2025-04-30
9757,8442,PROMO109756,30,2023-03-11,2023-04-02
9758,15959,PROMO109757,30,2025-08-24,2025-10-13
9759,8052,PROMO109758,15,2023-09-18,2023-10-18
9760,8437,PROMO109759,25,2023-07-24,2023-08-16
9761,4488,PROMO109760,10,2024-11-29,2025-01-02
9762,5287,PROMO109761,20,2023-09-11,2023-11-10
9763,8012,PROMO109762,10,2024-10-30,2024-11-15
9764,17030,PROMO109763,10,2023-03-04,2023-03-27
9765,2697,PROMO109764,15,2024-12-15,2024-12-30
9766,2119,PROMO109765,15,2025-01-04,2025-02-19
9767,9565,PROMO109766,10,2023-09-18,2023-10-06
9768,965,PROMO109767,30,2023-01-23,2023-03-04
9769,9626,PROMO109768,5,2023-02-23,2023-04-23
9770,8739,PROMO109769,20,2024-05-24,2024-06-18
9771,11303,PROMO109770,5,2025-04-30,2025-06-20
9772,3220,PROMO109771,10,2024-09-29,2024-11-07
9773,12498,PROMO109772,5,2024-01-21,2024-02-09
9774,9149,PROMO109773,10,2025-08-04,2025-08-14
9775,18804,PROMO109774,10,2023-04-17,2023-06-10
9776,10666,PROMO109775,20,2023-08-14,2023-09-23
9777,14369,PROMO109776,20,2024-12-31,2025-01-22
9778,1723,PROMO109777,30,2024-04-29,2024-05-13
9779,330,PROMO109778,20,2024-09-08,2024-10-30
9780,683,PROMO109779,40,2023-08-28,2023-09-28
9781,14426,PROMO109780,30,2023-02-06,2023-03-11
9782,4013,PROMO109781,5,2025-04-23,2025-06-12
9783,17217,PROMO109782,5,2023-07-15,2023-08-08
9784,13871,PROMO109783,25,2023-04-19,2023-05-16
9785,6238,PROMO109784,15,2023-11-23,2023-12-11
9786,16201,PROMO109785,30,2024-05-30,2024-07-02
9787,13612,PROMO109786,20,2023-09-16,2023-11-06
9788,948,PROMO109787,10,2024-09-26,2024-10-08
9789,11228,PROMO109788,20,2024-12-20,2025-01-18
9790,1978,PROMO109789,10,2024-08-14,2024-09-30
9791,4624,PROMO109790,15,2023-11-02,2023-12-18
9792,660,PROMO109791,10,2025-03-01,2025-04-02
9793,15798,PROMO109792,25,2024-06-06,2024-07-05
9794,16966,PROMO109793,15,2024-08-08,2024-09-02
9795,10853,PROMO109794,25,2025-07-11,2025-09-03
9796,10517,PROMO109795,25,2023-03-06,2023-04-14
9797,12987,PROMO109796,30,2023-07-05,2023-08-05
9798,967,PROMO109797,20,2025-11-15,2026-01-04
9799,10586,PROMO109798,30,2024-04-10,2024-04-20
9800,9274,PROMO109799,10,2024-04-12,2024-05-27
9801,351,PROMO109800,20,2023-04-17,2023-05-10
9802,19859,PROMO109801,15,2025-02-23,2025-04-16
9803,1609,PROMO109802,5,2025-07-09,2025-07-23
9804,11638,PROMO109803,30,2024-01-14,2024-02-25
9805,14817,PROMO109804,15,2023-03-15,2023-04-13
9806,8748,PROMO109805,5,2025-02-17,2025-03-21
9807,5841,PROMO109806,5,2023-05-29,2023-07-26
9808,2797,PROMO109807,10,2025-08-13,2025-09-09
9809,12303,PROMO109808,30,2025-09-08,2025-09-21
9810,17194,PROMO109809,15,2024-08-24,2024-10-04
9811,14122,PROMO109810,10,2024-09-19,2024-10-28
9812,16327,PROMO109811,10,2025-11-07,2025-11-22
9813,12037,PROMO109812,25,2024-02-20,2024-04-17
9814,11533,PROMO109813,20,2024-02-29,2024-04-25
9815,19963,PROMO109814,15,2024-04-09,2024-04-21
9816,10669,PROMO109815,20,2023-06-24,2023-08-23
9817,14220,PROMO109816,15,2025-04-22,2025-06-12
9818,14538,PROMO109817,25,2025-05-30,2025-06-30
9819,4876,PROMO109818,10,2024-10-08,2024-10-22
9820,17345,PROMO109819,25,2023-02-03,2023-03-31
9821,2459,PROMO109820,5,2024-12-12,2024-12-22
9822,17951,PROMO109821,20,2025-11-03,2025-12-19
9823,10972,PROMO109822,10,2024-02-16,2024-03-08
9824,11113,PROMO109823,10,2023-12-31,2024-02-28
9825,7468,PROMO109824,10,2025-10-25,2025-11-23
9826,12897,PROMO109825,15,2025-03-10,2025-03-20
9827,2328,PROMO109826,15,2023-02-24,2023-04-01
9828,4573,PROMO109827,25,2025-05-26,2025-06-22
9829,5752,PROMO109828,40,2023-04-19,2023-05-06
9830,13180,PROMO109829,5,2025-10-12,2025-10-27
9831,13677,PROMO109830,15,2025-03-05,2025-03-18
9832,15415,PROMO109831,10,2025-11-17,2025-12-09
9833,12496,PROMO109832,5,2023-01-28,2023-03-11
9834,16470,PROMO109833,20,2025-05-16,2025-06-23
9835,6275,PROMO109834,30,2024-05-07,2024-06-30
9836,5504,PROMO109835,30,2025-10-08,2025-11-30
9837,4248,PROMO109836,15,2024-10-11,2024-12-03
9838,16859,PROMO109837,25,2023-05-02,2023-06-14
9839,3866,PROMO109838,20,2023-07-05,2023-07-29
9840,19740,PROMO109839,10,2024-07-27,2024-08-11
9841,4710,PROMO109840,15,2025-01-19,2025-02-23
9842,15819,PROMO109841,20,2023-06-30,2023-08-06
9843,975,PROMO109842,5,2024-07-04,2024-08-07
9844,2142,PROMO109843,15,2024-10-15,2024-11-14
9845,5917,PROMO109844,20,2023-10-12,2023-10-21
9846,15349,PROMO109845,25,2025-09-24,2025-10-09
9847,5807,PROMO109846,10,2025-08-07,2025-08-31
9848,148,PROMO109847,25,2024-03-16,2024-05-10
9849,4073,PROMO109848,25,2023-02-02,2023-04-03
9850,9366,PROMO109849,10,2023-09-23,2023-10-15
9851,18422,PROMO109850,15,2023-03-24,2023-05-07
9852,18285,PROMO109851,15,2025-08-10,2025-09-16
9853,18439,PROMO109852,25,2024-06-18,2024-08-14
9854,16278,PROMO109853,15,2024-09-25,2024-10-02
9855,11498,PROMO109854,30,2025-10-03,2025-11-21
9856,7611,PROMO109855,20,2023-12-11,2024-01-27
9857,18764,PROMO109856,20,2025-07-25,2025-08-15
9858,19358,PROMO109857,5,2024-10-02,2024-11-16
9859,11520,PROMO109858,15,2025-12-14,2026-01-21
9860,2662,PROMO109859,10,2023-07-14,2023-08-17
9861,9695,PROMO109860,15,2025-02-08,2025-03-19
9862,17419,PROMO109861,15,2025-02-15,2025-04-14
9863,15640,PROMO109862,25,2023-08-04,2023-09-10
9864,3940,PROMO109863,5,2025-02-15,2025-04-06
9865,5272,PROMO109864,40,2024-10-06,2024-10-25
9866,1969,PROMO109865,5,2025-10-05,2025-11-20
9867,18628,PROMO109866,5,2023-02-09,2023-03-01
9868,1186,PROMO109867,20,2025-08-07,2025-09-15
9869,3134,PROMO109868,30,2025-12-22,2026-01-03
9870,331,PROMO109869,15,2023-08-20,2023-09-09
9871,10508,PROMO109870,15,2024-06-25,2024-07-22
9872,7406,PROMO109871,15,2025-08-08,2025-10-01
9873,13868,PROMO109872,40,2025-04-03,2025-04-10
9874,1823,PROMO109873,5,2024-01-06,2024-01-27
9875,222,PROMO109874,30,2023-07-18,2023-08-01
9876,887,PROMO109875,20,2023-11-01,2023-12-27
9877,7011,PROMO109876,20,2025-02-05,2025-02-16
9878,7031,PROMO109877,10,2025-04-05,2025-05-09
9879,9717,PROMO109878,20,2025-12-01,2026-01-03
9880,4809,PROMO109879,10,2023-04-08,2023-05-08
9881,14623,PROMO109880,10,2023-07-18,2023-07-29
9882,13170,PROMO109881,15,2024-10-03,2024-11-11
9883,6646,PROMO109882,30,2024-05-26,2024-06-19
9884,12113,PROMO109883,5,2025-08-25,2025-09-19
9885,5276,PROMO109884,5,2024-02-11,2024-02-19
9886,8139,PROMO109885,25,2023-08-15,2023-09-25
9887,10845,PROMO109886,20,2024-06-16,2024-07-18
9888,861,PROMO109887,15,2024-01-09,2024-02-26
9889,3010,PROMO109888,5,2024-12-12,2025-02-09
9890,9447,PROMO109889,10,2023-04-12,2023-05-02
9891,18003,PROMO109890,15,2024-07-13,2024-07-24
9892,14570,PROMO109891,5,2025-03-29,2025-05-15
9893,12737,PROMO109892,15,2023-03-27,2023-04-16
9894,8265,PROMO109893,15,2025-02-16,2025-03-12
9895,7,PROMO109894,30,2025-06-03,2025-06-14
9896,10259,PROMO109895,10,2024-05-16,2024-06-27
9897,1687,PROMO109896,5,2025-08-12,2025-09-16
9898,792,PROMO109897,15,2024-05-26,2024-07-20
9899,13965,PROMO109898,5,2023-01-08,2023-02-20
9900,10294,PROMO109899,5,2024-12-10,2025-02-01
9901,8194,PROMO109900,10,2025-03-18,2025-04-17
9902,14064,PROMO109901,30,2024-08-22,2024-09-30
9903,5888,PROMO109902,15,2023-02-08,2023-04-03
9904,15223,PROMO109903,15,2023-02-07,2023-03-05
9905,13988,PROMO109904,15,2025-04-05,2025-06-04
9906,18692,PROMO109905,5,2025-07-13,2025-07-25
9907,17566,PROMO109906,5,2024-12-14,2025-01-19
9908,14224,PROMO109907,5,2025-05-31,2025-06-14
9909,18196,PROMO109908,25,2024-09-05,2024-10-01
9910,18076,PROMO109909,40,2025-10-23,2025-12-03
9911,14875,PROMO109910,10,2024-07-04,2024-08-15
9912,13698,PROMO109911,10,2025-12-05,2025-12-24
9913,6740,PROMO109912,15,2023-05-27,2023-06-20
9914,572,PROMO109913,25,2023-09-28,2023-10-27
9915,8083,PROMO109914,20,2025-04-21,2025-05-14
9916,12221,PROMO109915,15,2023-03-20,2023-04-13
9917,12121,PROMO109916,10,2023-03-10,2023-04-09
9918,9990,PROMO109917,20,2024-12-16,2025-01-15
9919,8984,PROMO109918,10,2025-11-13,2025-11-23
9920,4003,PROMO109919,10,2023-10-21,2023-12-17
9921,10459,PROMO109920,30,2023-07-20,2023-08-28
9922,17968,PROMO109921,5,2025-08-07,2025-09-19
9923,18480,PROMO109922,15,2024-10-11,2024-11-12
9924,13861,PROMO109923,20,2024-03-01,2024-04-24
9925,11139,PROMO109924,5,2023-09-10,2023-09-19
9926,19947,PROMO109925,40,2023-05-12,2023-06-06
9927,18469,PROMO109926,20,2025-01-07,2025-01-24
9928,7919,PROMO109927,10,2025-03-23,2025-04-23
9929,16976,PROMO109928,25,2025-10-15,2025-10-30
9930,6032,PROMO109929,10,2023-08-18,2023-09-25
9931,10363,PROMO109930,5,2023-05-13,2023-07-08
9932,2357,PROMO109931,30,2025-07-31,2025-08-08
9933,7483,PROMO109932,20,2023-05-14,2023-06-22
9934,18229,PROMO109933,30,2024-02-12,2024-03-17
9935,15240,PROMO109934,15,2023-10-05,2023-11-06
9936,16451,PROMO109935,40,2025-05-31,2025-07-30
9937,2846,PROMO109936,5,2024-02-16,2024-03-25
9938,9529,PROMO109937,10,2024-04-23,2024-06-21
9939,9313,PROMO109938,40,2024-01-01,2024-02-02
9940,13921,PROMO109939,5,2025-12-23,2026-02-16
9941,2016,PROMO109940,25,2025-09-05,2025-11-04
9942,6803,PROMO109941,25,2023-12-30,2024-02-14
9943,18137,PROMO109942,5,2023-12-09,2024-01-05
9944,707,PROMO109943,15,2025-08-06,2025-09-27
9945,4215,PROMO109944,25,2024-07-26,2024-08-14
9946,3514,PROMO109945,20,2025-05-26,2025-06-14
9947,16463,PROMO109946,15,2025-08-14,2025-09-16
9948,10130,PROMO109947,5,2025-07-09,2025-07-20
9949,12210,PROMO109948,25,2024-12-25,2025-02-12
9950,15118,PROMO109949,10,2025-04-15,2025-05-24
9951,122,PROMO109950,20,2023-05-28,2023-06-26
9952,13248,PROMO109951,10,2025-08-18,2025-10-01
9953,15299,PROMO109952,30,2025-06-10,2025-07-06
9954,1752,PROMO109953,5,2023-12-09,2024-01-29
9955,608,PROMO109954,10,2024-01-26,2024-03-07
9956,11348,PROMO109955,15,2023-10-02,2023-10-22
9957,14813,PROMO109956,20,2025-02-03,2025-02-18
9958,13051,PROMO109957,15,2023-12-28,2024-02-19
9959,14728,PROMO109958,15,2025-05-22,2025-05-30
9960,5551,PROMO109959,10,2024-01-19,2024-02-17
9961,16284,PROMO109960,20,2025-07-08,2025-07-15
9962,4003,PROMO109961,20,2023-11-29,2024-01-22
9963,2441,PROMO109962,10,2024-12-03,2025-01-02
9964,12513,PROMO109963,15,2024-08-09,2024-10-03
9965,1477,PROMO109964,10,2023-11-28,2024-01-22
9966,2182,PROMO109965,10,2025-05-24,2025-06-18
9967,6960,PROMO109966,20,2024-12-10,2025-01-17
9968,2273,PROMO109967,15,2025-12-06,2025-12-30
9969,7416,PROMO109968,15,2023-07-07,2023-08-07
9970,11890,PROMO109969,20,2025-04-10,2025-06-04
9971,15333,PROMO109970,30,2023-01-22,2023-03-19
9972,5987,PROMO109971,30,2025-03-18,2025-05-14
9973,4111,PROMO109972,30,2024-10-30,2024-12-17
9974,5821,PROMO109973,5,2023-09-13,2023-09-20
9975,4636,PROMO109974,30,2024-02-05,2024-03-06
9976,2101,PROMO109975,15,2023-03-01,2023-03-22
9977,14096,PROMO109976,15,2024-09-24,2024-10-22
9978,8185,PROMO109977,20,2024-04-10,2024-05-25
9979,6800,PROMO109978,10,2023-09-09,2023-10-08
9980,1998,PROMO109979,5,2024-12-29,2025-01-27
9981,1056,PROMO109980,15,2023-03-14,2023-04-07
9982,3147,PROMO109981,25,2025-08-11,2025-09-20
9983,6312,PROMO109982,10,2025-04-15,2025-05-17
9984,11455,PROMO109983,40,2023-01-08,2023-02-21
9985,4233,PROMO109984,30,2025-07-24,2025-08-18
9986,19630,PROMO109985,5,2024-07-08,2024-07-30
