return_id,order_id,customer_id,return_date,reason,refund_amount,return_status
23339,455100,25008,2024-09-13,Not as Described,424.79,Completed
23340,282278,99936,2024-09-16,Wrong Item,410.96,Approved
23341,149844,54662,2023-02-24,Changed Mind,34.71,Completed
23342,401996,87332,2023-12-11,Damaged,252.7,Completed
23343,146946,88388,2023-03-06,Changed Mind,46.09,Approved
23344,185748,82719,2026-01-24,Late Delivery,51.22,Rejected
23345,447276,73124,2025-06-21,Late Delivery,98.15,Completed
23346,194323,55168,2025-08-25,Damaged,341.16,Completed
23347,101120,60055,2024-01-28,Damaged,219.28,Completed
23348,366295,74827,2024-09-01,Late Delivery,328.71,Completed
23349,462169,80190,2024-08-03,Wrong Item,330.83,Completed
23350,169569,28963,2023-02-16,Damaged,148.84,Approved
23351,246232,28985,2025-12-14,Damaged,225.06,Completed
23352,487481,28916,2023-10-30,Wrong Item,476.71,Completed
23353,276210,29789,2024-12-20,Not as Described,186.86,Completed
23354,258566,18870,2025-07-19,Not as Described,234.32,Completed
23355,243684,4361,2025-09-14,Wrong Item,395.47,Completed
23356,455174,27721,2023-05-17,Late Delivery,404.54,Completed
23357,366469,78530,2025-09-24,Wrong Item,431.12,Completed
23358,405486,35475,2025-06-27,Changed Mind,268.06,Completed
23359,218312,64882,2024-04-01,Late Delivery,299.85,Approved
23360,247902,71943,2025-05-11,Damaged,181.48,Rejected
23361,457698,60482,2025-10-14,Damaged,423.96,Completed
23362,145748,64100,2025-09-02,Not as Described,76.62,Completed
23363,241290,32796,2025-06-28,Changed Mind,458.85,Approved
23364,164828,28980,2023-07-11,Late Delivery,95.81,Approved
23365,386037,80314,2024-02-03,Late Delivery,485.96,Completed
23366,412127,62768,2025-03-03,Damaged,107.97,Completed
23367,438348,47106,2023-09-01,Changed Mind,77.35,Completed
23368,202000,45281,2024-11-02,Changed Mind,181.42,Completed
23369,27929,95652,2025-08-08,Not as Described,242.26,Completed
23370,276460,48439,2024-02-23,Changed Mind,156.65,Completed
23371,221331,2551,2024-02-20,Not as Described,266.82,Completed
23372,39240,73098,2025-01-19,Damaged,346.8,Completed
23373,163288,80350,2023-11-18,Late Delivery,297.52,Completed
23374,304607,8479,2023-07-04,Damaged,272.16,Completed
23375,89085,93281,2025-04-14,Changed Mind,53.16,Completed
23376,178841,23494,2024-02-12,Damaged,397.02,Completed
23377,441467,357,2025-09-14,Late Delivery,137.56,Completed
23378,494085,76246,2024-05-06,Changed Mind,383.92,Completed
23379,409785,43632,2025-07-01,Changed Mind,495.1,Completed
23380,329633,56079,2023-12-17,Late Delivery,237.31,Completed
23381,105489,8697,2025-06-07,Damaged,387.85,Completed
23382,105668,36879,2024-07-17,Late Delivery,114.6,Rejected
23383,390063,50240,2025-03-22,Changed Mind,185.9,Completed
23384,460037,87176,2023-04-17,Not as Described,291.52,Approved
23385,2678,25648,2025-12-12,Changed Mind,336.27,Completed
23386,156604,67708,2023-08-04,Late Delivery,64.77,Completed
23387,358818,56958,2024-04-29,Wrong Item,168.88,Completed
23388,451102,43870,2023-05-28,Wrong Item,272.95,Completed
23389,330117,78032,2024-10-25,Not as Described,219.06,Completed
23390,396539,36004,2025-03-29,Changed Mind,427.66,Approved
23391,382116,37253,2023-10-12,Changed Mind,447.74,Rejected
23392,178835,89231,2024-05-21,Changed Mind,486.19,Completed
23393,199198,25611,2024-07-01,Wrong Item,464.27,Completed
23394,46782,36927,2024-07-21,Damaged,72.47,Completed
23395,137668,48658,2025-04-13,Damaged,348.03,Completed
23396,294749,63113,2025-12-05,Late Delivery,57.27,Rejected
23397,259941,97952,2024-05-05,Wrong Item,410.7,Completed
23398,359736,83004,2025-11-22,Damaged,419.38,Completed
23399,206497,91190,2025-02-06,Damaged,32.59,Rejected
23400,299763,31014,2024-11-04,Damaged,401.04,Completed
23401,97922,58714,2025-01-22,Not as Described,145.59,Completed
23402,255864,15481,2025-01-13,Changed Mind,384.53,Completed
23403,36274,429,2023-10-13,Late Delivery,445.28,Approved
23404,283967,48582,2024-02-26,Changed Mind,199.03,Completed
23405,473765,98795,2023-12-24,Wrong Item,434.45,Completed
23406,194841,52492,2023-06-05,Late Delivery,127.85,Completed
23407,439814,39980,2025-11-14,Late Delivery,385.14,Approved
23408,388823,57432,2023-04-26,Changed Mind,23.14,Completed
23409,237131,18719,2024-12-06,Changed Mind,25.97,Completed
23410,287476,48446,2024-09-30,Changed Mind,319.5,Completed
23411,303643,82398,2023-02-19,Late Delivery,394.88,Approved
23412,133054,51590,2024-07-02,Late Delivery,175.77,Completed
23413,385828,22637,2024-01-27,Changed Mind,181.2,Approved
23414,319837,29438,2025-11-25,Not as Described,50.87,Completed
23415,488969,72927,2024-11-22,Changed Mind,75.79,Completed
23416,479571,78665,2024-05-08,Wrong Item,287.03,Completed
23417,424369,14319,2023-12-19,Changed Mind,442.7,Completed
23418,313794,89965,2024-01-22,Changed Mind,98.76,Completed
23419,133323,73742,2025-12-03,Not as Described,468.09,Approved
23420,229486,4853,2024-07-10,Not as Described,160.01,Approved
23421,247744,19228,2025-12-29,Changed Mind,174.21,Completed
23422,426633,48490,2024-05-29,Late Delivery,99.13,Approved
23423,49275,94008,2023-10-06,Not as Described,183.21,Completed
23424,77512,12603,2023-10-27,Changed Mind,280.46,Completed
23425,129244,29089,2024-01-21,Wrong Item,308.46,Approved
23426,219889,31677,2025-09-03,Not as Described,48.37,Completed
23427,2645,23140,2024-05-08,Damaged,124.7,Completed
23428,250923,72232,2025-07-25,Not as Described,491.4,Completed
23429,391105,4204,2024-12-04,Not as Described,181.65,Completed
23430,425459,1978,2024-10-26,Late Delivery,330.67,Completed
23431,205362,95453,2024-05-01,Changed Mind,419.43,Approved
23432,43328,90047,2023-01-25,Not as Described,407.52,Rejected
23433,342816,63,2024-11-14,Not as Described,297.14,Completed
23434,55201,52311,2024-08-14,Wrong Item,42.85,Completed
23435,198499,21676,2025-11-02,Late Delivery,41.39,Completed
23436,254485,25198,2023-04-21,Wrong Item,365.68,Completed
23437,254967,16905,2024-12-24,Changed Mind,175.01,Completed
23438,3277,74043,2024-12-17,Changed Mind,49.84,Completed
23439,67324,81207,2023-11-22,Late Delivery,95.94,Rejected
23440,494727,36565,2023-11-26,Changed Mind,310.09,Approved
23441,121464,73017,2025-09-15,Damaged,84.86,Rejected
23442,55316,34699,2025-08-23,Not as Described,136.48,Completed
23443,58468,70790,2025-01-24,Changed Mind,362.53,Completed
23444,405167,41558,2024-12-27,Changed Mind,103.47,Approved
23445,334963,73710,2023-12-03,Wrong Item,63.78,Approved
23446,377155,1236,2025-08-28,Late Delivery,201.99,Approved
23447,337288,4902,2025-10-14,Late Delivery,109.71,Completed
23448,347996,7691,2023-10-06,Changed Mind,457.49,Rejected
23449,321550,16908,2023-12-23,Wrong Item,431.02,Completed
23450,177391,9454,2023-11-02,Changed Mind,198.11,Completed
23451,421848,94113,2023-08-16,Late Delivery,434.71,Approved
23452,38844,46669,2025-11-07,Late Delivery,61.09,Completed
23453,296592,94426,2025-02-28,Changed Mind,163.68,Completed
23454,25665,6717,2023-09-04,Changed Mind,180.17,Completed
23455,446223,16568,2024-08-23,Late Delivery,148.51,Completed
23456,110343,35328,2023-05-23,Not as Described,245.67,Completed
23457,305330,49997,2023-07-14,Changed Mind,198.22,Completed
23458,232733,75270,2024-04-04,Changed Mind,61.8,Rejected
23459,164736,63432,2023-12-29,Not as Described,454.9,Completed
23460,390006,38728,2024-10-11,Late Delivery,453.76,Approved
23461,270609,22076,2023-10-16,Changed Mind,73.0,Completed
23462,287410,60997,2025-12-05,Changed Mind,313.72,Completed
23463,499503,91530,2023-01-08,Late Delivery,126.03,Completed
23464,246868,64835,2025-05-30,Not as Described,83.42,Approved
23465,143763,23633,2023-08-20,Damaged,99.2,Completed
23466,245567,58098,2025-09-14,Not as Described,318.16,Completed
23467,437800,20443,2025-03-30,Late Delivery,71.41,Completed
23468,125131,42014,2024-07-14,Not as Described,341.93,Completed
23469,496582,5814,2024-04-13,Changed Mind,471.26,Completed
23470,225502,42572,2024-01-28,Late Delivery,176.46,Completed
23471,314915,63166,2024-12-26,Not as Described,202.21,Completed
23472,161364,92475,2025-02-19,Not as Described,288.81,Completed
23473,14209,77730,2024-07-12,Wrong Item,457.94,Completed
23474,426564,63158,2024-12-24,Wrong Item,433.93,Approved
23475,144284,73814,2025-11-27,Late Delivery,280.67,Completed
23476,386636,92917,2023-12-06,Changed Mind,312.76,Completed
23477,162065,50715,2025-05-26,Late Delivery,73.86,Approved
23478,327227,88278,2023-10-25,Wrong Item,437.43,Completed
23479,499009,71160,2025-01-09,Damaged,369.22,Approved
23480,466731,49383,2024-06-06,Wrong Item,342.37,Completed
23481,499460,93528,2024-05-22,Changed Mind,468.64,Completed
23482,319169,43054,2023-10-19,Damaged,214.05,Completed
23483,63834,92946,2023-07-17,Not as Described,306.23,Approved
23484,432741,6324,2025-01-28,Not as Described,469.75,Completed
23485,339333,26522,2024-09-16,Not as Described,480.64,Completed
23486,283775,69492,2024-12-08,Not as Described,365.83,Approved
23487,374684,63409,2025-06-09,Not as Described,494.33,Completed
23488,302361,928,2024-11-06,Damaged,342.31,Approved
23489,473838,11958,2023-12-22,Changed Mind,325.01,Completed
23490,57584,75072,2025-04-10,Damaged,128.57,Completed
23491,446458,57400,2025-01-12,Wrong Item,254.72,Completed
23492,267351,21408,2025-10-24,Damaged,480.46,Approved
23493,463710,1679,2025-07-08,Late Delivery,322.73,Completed
23494,153908,32277,2024-12-19,Changed Mind,198.0,Completed
23495,53005,79225,2024-06-18,Changed Mind,320.49,Completed
23496,403706,32052,2025-06-26,Late Delivery,232.99,Completed
23497,470711,20772,2023-12-30,Damaged,214.52,Approved
23498,384357,44268,2025-04-05,Changed Mind,179.25,Rejected
23499,439523,2580,2025-11-05,Late Delivery,58.19,Rejected
23500,75074,84140,2023-07-21,Late Delivery,301.06,Approved
23501,245608,44777,2025-11-23,Late Delivery,175.41,Approved
23502,314616,70826,2025-09-15,Wrong Item,195.42,Rejected
23503,326542,49022,2024-05-01,Wrong Item,213.89,Completed
23504,251839,31187,2025-06-20,Changed Mind,483.31,Completed
23505,30870,13818,2023-08-01,Not as Described,264.74,Completed
23506,259958,79072,2024-02-26,Wrong Item,270.41,Completed
23507,67895,80930,2025-01-10,Late Delivery,436.72,Approved
23508,482715,1366,2025-04-29,Changed Mind,168.05,Completed
23509,282802,11458,2025-08-28,Changed Mind,142.05,Completed
23510,399111,60766,2024-01-31,Changed Mind,186.25,Completed
23511,306514,17653,2023-02-16,Wrong Item,228.7,Completed
23512,362531,80645,2025-10-06,Late Delivery,205.16,Rejected
23513,265355,28075,2023-03-09,Changed Mind,105.9,Completed
23514,287037,39195,2025-05-31,Not as Described,167.96,Completed
23515,212164,47105,2025-08-15,Wrong Item,206.21,Approved
23516,325372,19150,2025-12-22,Wrong Item,165.09,Completed
23517,20120,69185,2023-11-05,Damaged,494.66,Approved
23518,192783,19478,2024-02-14,Wrong Item,274.37,Completed
23519,115445,81005,2023-05-03,Changed Mind,297.1,Completed
23520,32288,60077,2025-07-02,Changed Mind,190.35,Completed
23521,329754,88343,2025-04-29,Changed Mind,200.78,Rejected
23522,6978,41667,2025-07-14,Late Delivery,410.84,Completed
23523,337642,54547,2024-06-24,Wrong Item,140.07,Completed
23524,227415,72059,2025-08-24,Wrong Item,274.95,Completed
23525,448720,82366,2025-02-12,Wrong Item,167.48,Completed
23526,160091,72407,2025-10-22,Damaged,127.87,Completed
23527,11477,88132,2025-04-25,Late Delivery,76.37,Completed
23528,292164,27438,2025-11-22,Not as Described,93.33,Approved
23529,70470,56164,2024-11-21,Changed Mind,424.38,Completed
23530,293496,64020,2023-09-05,Changed Mind,107.47,Completed
23531,477380,98046,2025-03-17,Changed Mind,404.49,Completed
23532,80554,89868,2023-12-04,Not as Described,361.42,Completed
23533,228692,51114,2024-02-08,Changed Mind,211.83,Completed
23534,490215,68839,2024-10-28,Changed Mind,194.53,Completed
23535,290582,7388,2025-10-09,Changed Mind,425.47,Rejected
23536,293424,92233,2024-11-30,Changed Mind,337.23,Completed
23537,249429,61833,2024-10-21,Damaged,377.12,Rejected
23538,261190,5575,2024-09-23,Changed Mind,344.59,Completed
23539,24980,66377,2025-04-21,Not as Described,309.82,Completed
23540,44394,71644,2023-11-24,Damaged,349.04,Completed
23541,256328,65552,2023-02-24,Late Delivery,171.44,Rejected
23542,40809,13611,2025-12-27,Changed Mind,469.99,Completed
23543,189497,52082,2025-04-22,Wrong Item,150.22,Completed
23544,329726,46775,2023-09-14,Not as Described,458.69,Approved
23545,242836,19221,2025-02-25,Changed Mind,497.99,Completed
23546,212773,34506,2023-06-22,Damaged,332.9,Approved
23547,491242,9945,2023-10-22,Not as Described,252.62,Completed
23548,165363,47612,2023-06-29,Not as Described,379.56,Approved
23549,11226,19347,2023-11-16,Damaged,328.34,Completed
23550,377436,95695,2024-07-30,Late Delivery,378.81,Approved
23551,10439,43564,2023-11-05,Damaged,244.22,Completed
23552,127096,62991,2024-08-18,Changed Mind,476.86,Approved
23553,87135,95754,2024-04-17,Wrong Item,443.0,Completed
23554,488103,68657,2024-04-16,Late Delivery,219.61,Approved
23555,403862,83248,2025-11-23,Late Delivery,250.47,Approved
23556,32732,24918,2025-01-06,Not as Described,22.85,Completed
23557,147690,23052,2024-04-18,Changed Mind,336.05,Approved
23558,460073,71863,2025-02-01,Changed Mind,403.03,Completed
23559,169166,88720,2025-04-11,Changed Mind,373.15,Completed
23560,139065,7515,2025-06-24,Changed Mind,199.58,Completed
23561,201123,45417,2023-02-14,Not as Described,31.11,Completed
23562,74509,29638,2023-07-05,Late Delivery,20.49,Completed
23563,113485,15671,2024-11-10,Wrong Item,118.59,Completed
23564,497442,57163,2023-04-19,Changed Mind,114.89,Completed
23565,72836,88789,2023-11-05,Not as Described,492.08,Completed
23566,133230,15918,2024-04-17,Damaged,162.44,Completed
23567,129586,30473,2025-07-01,Late Delivery,29.99,Approved
23568,360934,46245,2025-09-02,Not as Described,249.41,Completed
23569,127008,60116,2023-10-22,Changed Mind,188.42,Completed
23570,410181,74177,2024-07-13,Damaged,307.99,Completed
23571,461390,98823,2023-03-27,Changed Mind,324.49,Completed
23572,165246,72486,2023-03-12,Wrong Item,343.11,Approved
23573,7796,56324,2024-04-21,Wrong Item,497.95,Completed
23574,364973,3682,2026-01-06,Damaged,447.62,Rejected
23575,391299,18894,2025-12-11,Changed Mind,304.69,Completed
23576,465768,78162,2025-12-04,Not as Described,125.32,Completed
23577,350362,72471,2023-01-17,Wrong Item,29.66,Approved
23578,389049,58024,2025-03-22,Changed Mind,165.79,Completed
23579,403111,20157,2026-01-15,Wrong Item,81.77,Completed
23580,146718,7701,2023-12-07,Wrong Item,41.55,Approved
23581,196565,26638,2025-12-04,Changed Mind,370.94,Completed
23582,377317,35408,2023-08-25,Damaged,284.92,Completed
23583,326454,8488,2023-08-25,Wrong Item,354.57,Completed
23584,175540,53209,2023-11-07,Changed Mind,168.33,Completed
23585,471705,70524,2025-08-17,Late Delivery,378.67,Completed
23586,326425,58581,2024-07-06,Wrong Item,373.85,Completed
23587,169625,59923,2024-12-23,Not as Described,347.56,Completed
23588,323677,73975,2023-03-21,Late Delivery,12.06,Completed
23589,72670,39240,2023-02-07,Changed Mind,467.97,Completed
23590,194240,83540,2025-11-29,Changed Mind,365.49,Completed
23591,218086,68355,2023-05-14,Late Delivery,286.26,Completed
23592,284096,23665,2025-05-25,Damaged,148.42,Completed
23593,228212,93144,2024-07-22,Changed Mind,119.72,Completed
23594,114166,71925,2025-12-24,Late Delivery,490.65,Rejected
23595,86645,73924,2023-12-14,Not as Described,188.7,Completed
23596,46966,23060,2024-11-09,Wrong Item,31.61,Completed
23597,328501,84234,2025-11-08,Changed Mind,348.06,Completed
23598,474013,84188,2023-01-28,Changed Mind,130.34,Completed
23599,341411,97081,2024-07-13,Not as Described,123.01,Completed
23600,497150,20194,2023-11-09,Damaged,130.38,Approved
23601,122949,67343,2025-11-24,Damaged,433.26,Completed
23602,33630,88295,2023-07-06,Changed Mind,270.78,Completed
23603,123281,51901,2024-10-10,Late Delivery,469.35,Completed
23604,331833,83642,2023-10-30,Late Delivery,208.58,Approved
23605,395368,40156,2023-02-24,Not as Described,458.57,Completed
23606,28144,77378,2025-03-03,Not as Described,191.81,Completed
23607,329061,64104,2024-07-17,Late Delivery,325.64,Completed
23608,20160,38925,2024-02-03,Late Delivery,303.31,Completed
23609,379881,77826,2024-10-22,Not as Described,71.79,Completed
23610,90326,94682,2023-05-30,Not as Described,38.35,Approved
23611,415468,1768,2023-05-15,Not as Described,321.65,Completed
23612,73602,40951,2024-06-20,Changed Mind,369.55,Completed
23613,444486,79567,2024-10-03,Damaged,133.75,Completed
23614,163117,49550,2025-01-31,Changed Mind,397.12,Approved
23615,205094,71263,2023-10-16,Wrong Item,207.69,Completed
23616,309578,16659,2025-11-23,Damaged,425.66,Completed
23617,77475,44977,2025-05-04,Damaged,315.55,Completed
23618,118621,99486,2023-03-28,Changed Mind,213.14,Completed
23619,194081,64143,2024-04-28,Changed Mind,387.47,Completed
23620,496,71876,2025-01-16,Damaged,250.22,Completed
23621,406589,20256,2024-12-20,Not as Described,315.13,Approved
23622,495755,23868,2023-04-10,Not as Described,356.68,Completed
23623,248501,8851,2023-08-10,Wrong Item,88.28,Completed
23624,70093,5949,2025-05-10,Damaged,117.45,Approved
23625,317696,7846,2024-06-16,Late Delivery,390.82,Completed
23626,398266,48012,2024-04-01,Not as Described,398.91,Approved
23627,89010,86032,2024-05-30,Changed Mind,468.91,Completed
23628,5951,48478,2024-06-10,Not as Described,53.16,Completed
23629,353635,24413,2023-05-14,Damaged,413.02,Completed
23630,424191,74704,2025-04-13,Changed Mind,470.79,Completed
23631,465356,14018,2025-01-20,Changed Mind,54.18,Completed
23632,286858,1978,2023-06-06,Changed Mind,142.68,Completed
23633,483062,97169,2025-12-21,Changed Mind,37.77,Completed
23634,244422,13333,2024-12-26,Not as Described,267.55,Completed
23635,293303,80321,2025-06-11,Changed Mind,180.7,Approved
23636,299968,88643,2024-07-25,Damaged,149.76,Approved
23637,351297,32504,2023-05-21,Not as Described,448.91,Completed
23638,165131,38956,2025-07-10,Damaged,437.36,Completed
23639,67202,44348,2023-03-04,Late Delivery,490.09,Completed
23640,413406,80083,2024-12-14,Changed Mind,127.97,Approved
23641,232353,18341,2024-02-03,Changed Mind,84.34,Completed
23642,283174,67827,2023-12-26,Not as Described,325.01,Completed
