ticket_id,customer_id,created_date,category,priority,status,resolution_hours
4885,53225,2025-11-19,Payment,Low,Closed,18.8
4886,31199,2023-01-17,Other,Low,Resolved,13.8
4887,71304,2024-09-04,Delivery,Low,Closed,5.9
4888,64219,2023-08-23,Payment,Low,Resolved,14.9
4889,79422,2023-07-10,Return,Low,Closed,2.3
4890,4939,2024-02-24,Delivery,Low,Closed,19.3
4891,48176,2025-04-19,Delivery,Low,Resolved,17.9
4892,55381,2023-12-23,Delivery,High,Resolved,9.1
4893,41488,2025-04-02,Payment,Low,Resolved,3.2
4894,10402,2025-03-26,Payment,Medium,Closed,14.9
4895,92175,2023-02-21,Delivery,Medium,Resolved,6.9
4896,46472,2024-08-30,Return,Medium,In Progress,4.5
4897,22572,2023-10-09,Return,High,Resolved,5.4
4898,7626,2024-07-09,Product,Medium,Resolved,4.2
4899,44296,2023-08-28,Other,Medium,In Progress,14.5
4900,90206,2023-02-02,Payment,Medium,Closed,10.8
4901,37056,2023-02-28,Other,Low,Closed,4.2
4902,94953,2025-05-01,Payment,Medium,Resolved,8.2
4903,12882,2023-09-12,Payment,Low,In Progress,3.2
4904,94289,2024-05-05,Delivery,Low,Resolved,17.0
4905,62003,2023-04-01,Other,Medium,Closed,5.6
4906,85673,2025-01-20,Other,High,Resolved,2.6
4907,75732,2025-07-09,Delivery,Medium,Resolved,8.1
4908,3758,2024-09-06,Other,Low,Resolved,10.8
4909,52766,2023-07-27,Product,Medium,Closed,20.1
4910,30722,2025-07-18,Other,Low,In Progress,9.2
4911,75572,2025-06-19,Delivery,High,Closed,6.3
4912,67153,2025-09-19,Product,Medium,Resolved,7.0
4913,97022,2023-09-02,Product,Medium,Resolved,1.8
4914,62560,2023-07-19,Delivery,Low,Closed,31.0
4915,92947,2024-03-20,Product,Low,Closed,16.8
4916,88640,2023-01-28,Other,Medium,Closed,80.8
4917,36453,2023-09-30,Delivery,Medium,Resolved,6.3
4918,16430,2025-03-01,Other,High,Resolved,2.1
4919,11090,2025-07-10,Return,High,Resolved,9.8
4920,35577,2024-06-24,Product,Low,Closed,13.8
4921,3178,2025-07-04,Product,Medium,Resolved,3.7
4922,54090,2025-12-09,Return,High,Resolved,9.1
4923,10630,2024-01-07,Delivery,Low,In Progress,8.9
4924,71730,2024-09-01,Account,Medium,Closed,3.6
4925,58847,2025-07-10,Delivery,High,Open,9.0
4926,72151,2024-03-29,Other,High,Resolved,9.3
4927,3368,2023-10-04,Other,High,Closed,21.1
4928,48756,2023-03-12,Account,High,Resolved,4.6
4929,21636,2023-02-01,Account,Low,Closed,9.1
4930,2346,2023-07-26,Product,Low,Resolved,10.5
4931,91293,2025-04-23,Payment,Medium,Closed,39.7
4932,35043,2025-12-24,Product,Medium,Resolved,8.6
4933,93163,2024-08-27,Return,Low,Closed,1.9
4934,25907,2024-05-29,Return,Medium,Resolved,6.2
4935,87667,2025-06-08,Delivery,Medium,Resolved,8.2
4936,80235,2023-01-03,Delivery,Medium,Closed,3.3
4937,34879,2023-02-11,Delivery,Low,Closed,13.8
4938,91142,2025-05-08,Other,Medium,Closed,9.2
4939,64988,2025-03-11,Product,Low,Resolved,8.9
4940,74699,2023-08-09,Return,Medium,Closed,2.6
4941,29511,2025-07-18,Product,Low,Closed,17.9
4942,54857,2024-08-06,Product,Low,Resolved,7.2
4943,30727,2024-01-12,Account,Low,Closed,5.6
4944,48266,2025-07-15,Delivery,Low,Closed,13.9
4945,97657,2023-07-04,Delivery,Medium,Closed,5.1
4946,96098,2023-02-15,Other,Medium,Closed,5.3
4947,11211,2024-09-09,Other,Low,Resolved,4.5
4948,84435,2024-10-14,Other,Medium,Resolved,19.9
4949,66843,2024-11-04,Other,Low,Closed,9.7
4950,55642,2024-04-18,Payment,Medium,Closed,5.5
4951,44775,2023-06-01,Payment,Medium,Resolved,10.1
4952,51635,2023-04-05,Delivery,Medium,In Progress,12.0
4953,10388,2024-01-16,Delivery,Medium,Resolved,30.5
4954,60858,2023-03-26,Return,High,Open,6.4
4955,89719,2025-05-24,Delivery,Low,Resolved,7.6
4956,98803,2023-12-11,Delivery,High,Closed,5.2
4957,59045,2025-05-01,Account,Low,Closed,13.0
4958,66094,2023-12-21,Delivery,Critical,Closed,3.5
4959,3919,2025-12-11,Product,Medium,Closed,8.8
4960,24812,2024-05-30,Delivery,Medium,Resolved,1.4
4961,78182,2025-08-27,Return,High,Open,3.9
4962,4990,2024-02-04,Delivery,Medium,Resolved,12.9
4963,52662,2023-07-24,Return,Medium,Closed,12.5
4964,92734,2024-07-05,Other,Medium,Closed,12.6
4965,52990,2023-03-26,Product,Low,Resolved,18.3
4966,70572,2025-10-01,Other,High,Resolved,5.8
4967,8199,2024-06-07,Account,Medium,Closed,43.1
4968,59158,2025-06-15,Account,Low,Resolved,2.1
4969,30599,2025-12-27,Payment,Low,Closed,12.1
4970,66045,2024-09-20,Return,Low,Resolved,10.6
4971,45121,2023-03-12,Delivery,Low,Resolved,13.2
4972,46199,2024-01-29,Product,Low,Closed,32.1
4973,67153,2024-02-17,Other,Medium,Closed,45.1
4974,98588,2025-01-08,Payment,High,Closed,16.4
4975,38768,2024-05-29,Return,Medium,Resolved,25.1
4976,7918,2024-04-13,Delivery,Medium,Closed,2.5
4977,59720,2023-01-06,Product,Low,Closed,17.4
4978,28394,2023-08-31,Return,Medium,Closed,12.2
4979,36127,2024-09-16,Other,Low,Resolved,10.4
4980,74189,2023-09-14,Other,High,Resolved,4.2
4981,83506,2025-06-25,Delivery,Medium,Closed,3.4
4982,40688,2025-02-11,Account,Low,Resolved,1.3
4983,1158,2025-08-28,Other,Medium,Resolved,22.6
4984,56628,2023-10-16,Payment,Medium,Resolved,16.9
4985,54920,2025-05-23,Account,Medium,Closed,8.5
4986,82739,2023-03-17,Product,High,In Progress,6.1
4987,78142,2025-01-02,Product,Medium,Resolved,3.2
4988,4851,2024-11-18,Return,Low,Closed,12.8
4989,98175,2025-01-13,Return,Low,Resolved,3.6
4990,34160,2025-01-24,Delivery,Medium,In Progress,7.8
4991,55634,2024-07-29,Delivery,Low,Resolved,4.3
4992,68486,2023-07-31,Account,Low,Resolved,5.9
4993,41804,2024-02-02,Delivery,Medium,Open,15.6
4994,38190,2023-03-17,Other,Low,In Progress,10.9
4995,75289,2025-11-01,Other,Low,Closed,3.2
4996,56141,2023-09-04,Product,Low,Closed,1.9
4997,50701,2024-09-15,Account,Medium,Resolved,10.3
4998,64885,2024-02-04,Return,Low,In Progress,4.2
4999,97106,2023-07-08,Payment,Medium,In Progress,3.4
5000,66150,2025-04-25,Other,Low,Resolved,33.1
5001,48683,2024-04-11,Payment,Low,Resolved,10.9
5002,59112,2025-12-10,Return,High,Closed,15.6
5003,14746,2023-06-08,Return,Medium,Closed,2.2
5004,52327,2024-02-10,Other,High,Closed,16.3
5005,19899,2024-07-26,Delivery,Medium,Closed,5.3
5006,88962,2025-02-10,Account,High,Resolved,24.9
5007,60737,2023-01-23,Product,Low,Closed,7.1
5008,4271,2023-03-13,Delivery,Medium,Resolved,4.6
5009,18510,2025-05-30,Delivery,Low,Closed,26.6
5010,75574,2024-10-22,Delivery,Medium,Closed,12.2
5011,11910,2023-09-17,Delivery,Medium,Resolved,2.7
5012,98375,2024-08-27,Other,Medium,Open,15.6
5013,29016,2024-10-26,Account,High,Resolved,14.0
5014,38909,2024-12-11,Product,Medium,In Progress,17.9
5015,48446,2023-11-04,Payment,High,Closed,5.2
5016,50924,2025-05-11,Delivery,Medium,Resolved,5.9
5017,4118,2024-02-26,Other,Low,Closed,4.7
5018,41845,2024-09-06,Product,Low,Closed,6.4
5019,2500,2023-01-25,Account,Low,Closed,5.9
5020,20886,2024-02-23,Return,Medium,Closed,8.3
5021,9521,2024-11-01,Delivery,Medium,Resolved,4.5
5022,95048,2024-09-18,Return,Critical,Resolved,1.4
5023,87124,2023-07-23,Other,Low,Closed,6.7
5024,38754,2023-01-01,Account,High,Closed,4.9
5025,32646,2023-11-11,Return,Low,Resolved,37.1
5026,44755,2023-12-10,Other,Medium,Closed,6.9
5027,11114,2024-08-16,Other,Medium,Resolved,10.9
5028,6525,2025-11-21,Other,High,Open,11.1
5029,21097,2024-12-21,Delivery,Low,Closed,3.1
5030,54351,2024-05-11,Payment,High,Resolved,31.8
5031,25900,2023-06-06,Payment,High,Closed,5.5
5032,71802,2024-05-19,Other,Medium,Resolved,6.6
5033,80394,2024-05-26,Product,Medium,Resolved,10.4
5034,41284,2024-02-19,Product,Medium,Open,7.0
5035,37601,2023-03-14,Return,Medium,Resolved,3.2
5036,9960,2025-06-09,Delivery,Medium,Resolved,23.2
5037,97016,2023-03-22,Return,High,Closed,26.3
5038,69006,2025-09-28,Product,Low,Resolved,9.3
5039,91812,2024-08-10,Other,Medium,Closed,21.2
5040,52841,2025-07-14,Return,Low,Resolved,6.7
5041,80247,2023-12-21,Other,Low,Resolved,38.3
5042,54119,2025-06-14,Other,High,In Progress,7.9
5043,28428,2023-04-21,Other,Low,Resolved,4.8
5044,66736,2023-12-28,Delivery,Medium,Closed,1.5
5045,72982,2025-04-06,Delivery,High,Closed,5.9
5046,92125,2023-09-20,Payment,Medium,Resolved,6.5
5047,45542,2025-06-16,Product,Low,Open,3.8
5048,42553,2023-01-22,Account,Medium,Resolved,3.9
5049,25087,2023-01-08,Other,Low,Closed,5.6
5050,78316,2025-05-26,Return,Low,Resolved,12.2
5051,27972,2025-05-02,Delivery,Low,Closed,4.0
5052,8603,2024-10-26,Delivery,Medium,Resolved,3.5
5053,64306,2023-02-03,Delivery,Medium,Closed,9.1
5054,24040,2024-06-06,Return,Medium,Resolved,3.5
5055,4029,2024-12-07,Payment,High,Resolved,8.0
5056,23037,2025-05-27,Delivery,Medium,Resolved,17.8
5057,97094,2024-04-28,Product,High,Closed,6.5
5058,89101,2023-06-17,Delivery,Medium,Resolved,6.2
5059,38925,2024-04-06,Product,Low,Closed,29.3
5060,48879,2024-02-23,Account,Medium,Closed,31.5
5061,41476,2025-08-23,Other,Medium,Closed,11.2
5062,63754,2023-05-11,Return,High,Resolved,12.7
5063,79737,2025-12-01,Product,Medium,Closed,4.6
5064,21795,2023-01-19,Other,Low,Resolved,6.4
5065,61723,2024-06-07,Account,High,Closed,15.0
5066,46920,2025-01-26,Delivery,Low,In Progress,5.1
5067,15748,2024-01-24,Return,High,Closed,18.3
5068,8682,2025-02-27,Account,Medium,Resolved,5.9
5069,63203,2024-10-12,Other,Medium,Resolved,9.0
5070,41423,2025-04-19,Product,Low,Closed,3.3
5071,49434,2023-03-29,Delivery,Medium,Closed,3.3
5072,61826,2025-01-14,Delivery,Medium,Resolved,11.8
5073,93311,2025-08-28,Return,Medium,Resolved,18.8
5074,18392,2024-09-18,Delivery,Medium,Closed,2.4
5075,54673,2024-11-19,Product,Medium,Closed,3.0
5076,37311,2023-05-02,Product,Medium,Resolved,12.9
5077,71674,2025-11-19,Payment,Medium,Closed,17.8
5078,85051,2024-03-27,Product,Medium,In Progress,13.1
5079,22767,2024-12-17,Payment,Medium,Closed,23.7
5080,79251,2025-07-04,Return,High,Closed,3.2
5081,13354,2025-06-18,Payment,Low,Resolved,1.0
5082,20170,2023-10-08,Product,Medium,Resolved,1.8
5083,76998,2023-01-02,Product,Low,Resolved,10.1
5084,85953,2024-07-16,Delivery,Low,Open,2.5
5085,64225,2025-07-31,Other,High,In Progress,22.9
5086,58814,2024-04-04,Product,High,Closed,6.6
5087,93006,2025-08-16,Product,Medium,In Progress,29.6
5088,74066,2023-04-01,Account,Medium,In Progress,15.0
5089,90801,2024-02-18,Account,Low,Resolved,6.5
5090,69999,2024-11-12,Payment,High,In Progress,5.4
5091,18082,2023-04-06,Delivery,Medium,Resolved,8.6
5092,80755,2025-03-28,Product,Medium,Resolved,11.1
5093,5634,2025-01-16,Account,Medium,Resolved,2.0
5094,99109,2024-09-05,Other,Medium,Resolved,3.7
5095,12029,2024-01-12,Return,Medium,Resolved,4.5
5096,58060,2025-07-19,Delivery,High,Closed,11.5
5097,28698,2025-02-05,Product,Medium,Resolved,20.3
5098,79120,2025-03-25,Product,High,In Progress,16.0
5099,89285,2024-03-25,Return,Low,Resolved,5.2
5100,62542,2023-03-24,Account,Critical,Closed,14.1
5101,89770,2024-03-07,Delivery,High,Closed,7.5
5102,18974,2024-04-27,Product,Low,In Progress,2.6
5103,63454,2025-03-13,Other,Low,Resolved,13.8
5104,54340,2023-02-26,Delivery,Critical,Resolved,7.9
5105,44717,2024-05-14,Other,Low,Resolved,2.1
5106,56789,2024-09-15,Account,Medium,Closed,28.7
5107,13172,2025-08-04,Delivery,Medium,In Progress,1.0
5108,96458,2025-05-01,Delivery,Medium,Resolved,48.4
5109,65822,2025-11-23,Return,Low,Closed,4.3
5110,55024,2024-09-07,Delivery,Medium,Closed,3.6
5111,10332,2024-11-03,Product,Medium,Closed,2.4
5112,7497,2025-11-17,Product,Medium,Open,3.5
5113,8835,2024-07-01,Product,Medium,Resolved,6.5
5114,49192,2023-06-08,Other,Low,Resolved,4.6
5115,99082,2025-07-26,Return,High,Open,7.3
5116,55107,2023-08-25,Payment,Medium,Resolved,8.3
5117,61749,2023-03-25,Payment,Medium,Resolved,8.4
5118,45465,2025-11-12,Delivery,High,Closed,2.1
5119,5551,2025-04-03,Delivery,Medium,Resolved,1.3
5120,30711,2023-07-09,Return,High,Resolved,6.0
5121,63314,2024-08-03,Product,Low,Resolved,3.3
5122,62802,2024-08-06,Account,Medium,In Progress,13.2
5123,68919,2024-11-20,Other,Low,Resolved,4.6
5124,99951,2023-03-20,Product,Low,Resolved,13.9
5125,81529,2024-10-07,Delivery,Low,Resolved,60.5
5126,52813,2023-08-10,Payment,Low,Closed,8.6
5127,75110,2024-10-19,Delivery,Low,Resolved,3.4
5128,1880,2023-01-22,Other,High,In Progress,10.2
5129,22858,2025-12-23,Return,Medium,Resolved,3.6
5130,90574,2023-01-24,Return,High,Closed,5.6
5131,39842,2023-06-27,Other,Low,Resolved,3.7
5132,5787,2025-07-11,Product,Medium,Resolved,2.4
5133,68191,2025-10-29,Payment,Medium,In Progress,2.5
5134,22280,2023-04-27,Payment,medium,Resolved,31.0
5135,54165,2023-09-14,Product,low,Resolved,12.7
5136,19615,2025-08-09,Delivery,Medium,Resolved,6.8
5137,57199,2025-07-15,Payment,Medium,Resolved,4.7
5138,43925,2023-08-28,Other,Low,Closed,8.9
5139,10785,2023-03-15,Payment,Low,Closed,48.5
5140,31944,2025-03-19,Product,Medium,Closed,10.9
5141,63648,2023-02-04,Delivery,Medium,Closed,12.8
5142,12382,2024-09-21,Product,Medium,Closed,6.7
5143,53279,2024-12-13,Product,Medium,In Progress,3.4
5144,75937,2023-02-09,Payment,Medium,Closed,8.6
5145,30065,2025-11-13,Return,Low,Resolved,7.9
5146,27927,2023-01-01,Delivery,Critical,Resolved,16.9
5147,75503,2024-01-14,Return,Medium,Resolved,7.4
5148,40223,2023-11-26,Product,Medium,Closed,10.3
5149,47989,2024-07-13,Payment,Medium,Resolved,6.7
5150,65152,2024-09-25,Delivery,Medium,Resolved,26.2
5151,52096,2025-07-21,Product,Low,Closed,4.1
5152,22683,2025-08-08,Other,Medium,Closed,7.4
5153,48971,2023-11-20,Payment,Medium,Closed,2.5
5154,85385,2025-10-24,Other,High,Resolved,14.8
5155,36369,2025-09-08,Return,Medium,Resolved,7.3
5156,68594,2023-03-28,Other,Low,Closed,1.5
5157,33918,2024-11-11,Product,High,Resolved,3.7
5158,64136,2025-07-13,Product,Medium,Resolved,10.8
5159,81994,2023-04-06,Delivery,Low,Resolved,9.4
5160,75223,2024-06-25,Other,Medium,Resolved,5.6
5161,6981,2024-10-04,Delivery,Medium,In Progress,6.3
5162,24736,2024-11-24,Payment,Medium,Closed,3.0
5163,72771,2024-12-30,Delivery,Low,Closed,1.1
5164,18636,2023-12-12,Account,Medium,Resolved,10.2
5165,62087,2024-12-23,Delivery,Low,Resolved,7.3
5166,70584,2025-08-13,Product,Medium,Resolved,5.2
5167,28365,2024-06-04,Other,Low,Resolved,8.3
5168,17943,2025-05-16,Delivery,High,Resolved,13.6
5169,3451,2024-05-31,Delivery,Medium,Closed,3.6
5170,73651,2024-06-30,Delivery,Critical,Closed,2.4
5171,48806,2023-07-02,Payment,High,Closed,20.3
5172,77714,2025-06-14,Other,Medium,Closed,10.8
5173,4961,2025-12-21,Delivery,Medium,Resolved,2.4
5174,80457,2023-02-04,Delivery,Low,Closed,6.4
5175,27984,2023-10-06,Return,Medium,Closed,13.7
5176,13013,2023-04-19,Delivery,Medium,Closed,18.0
5177,96807,2023-07-18,Delivery,Low,Resolved,13.2
5178,27675,2025-07-05,Other,Low,Resolved,8.9
5179,28581,2023-05-27,Return,Medium,Resolved,29.0
5180,70202,2025-07-21,Delivery,Medium,Resolved,57.1
5181,78703,2025-07-26,Account,Medium,Closed,28.9
5182,89349,2023-11-30,Delivery,Medium,Closed,9.1
5183,53210,2025-03-04,Return,Medium,Resolved,11.4
5184,54105,2024-09-30,Account,Low,Resolved,3.4
5185,853,2025-06-27,Account,Medium,Resolved,7.7
5186,37132,2024-07-06,Delivery,Low,Closed,4.4
5187,18329,2025-09-26,Return,Low,Closed,5.6
5188,77555,2025-09-10,Product,Low,Resolved,7.2
5189,794,2025-12-06,Return,Medium,Closed,4.3
5190,85605,2024-04-06,Account,High,Open,9.6
5191,20178,2024-02-08,Return,High,Closed,8.7
5192,91682,2023-10-25,Product,Medium,Resolved,3.8
5193,84825,2025-12-22,Delivery,High,Resolved,2.5
5194,83862,2024-08-21,Delivery,Low,Closed,4.1
5195,65056,2024-08-13,Product,Low,Resolved,19.6
5196,96458,2025-11-12,Account,Medium,In Progress,5.5
5197,36201,2025-04-27,Delivery,Low,Resolved,8.0
5198,35016,2023-01-22,Product,Low,Closed,21.8
5199,41886,2024-05-10,Other,Medium,Resolved,2.7
5200,52089,2024-06-06,Product,High,Resolved,7.3
5201,76584,2024-09-18,Account,Medium,Resolved,6.1
5202,70351,2024-11-16,Delivery,Medium,Closed,10.1
5203,35481,2024-04-07,Delivery,Low,Closed,5.6
5204,9208,2023-01-10,Delivery,Low,Resolved,15.9
5205,36586,2024-12-11,Delivery,Medium,Resolved,11.4
5206,88809,2024-04-15,Delivery,Low,Resolved,10.3
5207,73896,2024-07-26,Delivery,Low,Resolved,5.9
5208,28782,2024-01-28,Delivery,Low,Resolved,2.4
5209,495,2024-05-04,Return,Medium,Closed,4.5
5210,37320,2024-02-04,Account,Low,In Progress,1.4
5211,33070,2024-01-04,Product,Medium,Closed,7.4
5212,70552,2024-02-26,Delivery,High,Open,18.3
5213,4380,2023-03-10,Delivery,High,Resolved,12.8
5214,12116,2023-11-26,Return,Medium,Closed,9.4
5215,90,2024-10-31,Payment,Medium,Closed,14.4
5216,21041,2023-10-31,Delivery,High,Closed,15.1
5217,62351,2023-05-27,Delivery,Medium,Closed,16.8
5218,44120,2025-08-25,Other,Medium,Resolved,3.5
5219,95759,2024-12-11,Payment,Medium,Resolved,9.6
5220,67659,2023-04-17,Product,Critical,Closed,6.6
5221,24744,2023-12-13,Delivery,High,Closed,30.8
5222,1193,2023-01-11,Product,Medium,Closed,9.9
5223,23502,2023-02-19,Other,Medium,Open,5.1
5224,12425,2025-04-10,Return,Medium,Resolved,2.3
5225,14066,2023-02-05,Payment,Low,Resolved,4.1
5226,77050,2024-01-06,Account,Medium,Resolved,15.5
5227,71521,2024-08-10,Payment,Medium,Closed,8.0
5228,22412,2025-03-29,Other,Medium,Resolved,6.3
5229,6646,2025-02-03,Other,High,Resolved,16.7
5230,26270,2024-03-31,Product,Low,Closed,3.5
5231,22829,2025-01-27,Product,Low,In Progress,6.1
5232,25502,2024-10-05,Product,Low,Resolved,25.1
5233,77184,2023-07-09,Payment,High,Resolved,9.0
5234,26412,2023-11-02,Delivery,High,Closed,1.2
5235,39295,2024-03-31,Other,Low,Closed,7.0
5236,30486,2023-10-22,Product,High,Resolved,8.5
5237,33761,2024-05-22,Other,Medium,Resolved,9.0
5238,8952,2023-10-22,Delivery,Medium,Closed,7.3
5239,24559,2025-09-12,Payment,High,Resolved,13.2
5240,73601,2024-04-25,Delivery,Medium,Closed,37.9
5241,30471,2024-08-01,Delivery,Low,Closed,8.2
5242,72750,2023-12-06,Delivery,Medium,Resolved,9.5
5243,65544,2023-08-03,Delivery,High,Resolved,3.7
5244,5417,2025-02-23,Product,critical,Closed,3.6
5245,31128,2024-12-27,Payment,High,Closed,9.0
5246,60035,2025-07-04,Payment,Medium,Closed,6.9
5247,94456,2023-05-13,Product,Low,Closed,12.2
5248,46734,2023-12-04,Other,Low,Resolved,14.8
5249,46239,2024-06-13,Other,Medium,Closed,4.9
5250,79591,2025-05-25,Return,Low,Resolved,2.4
5251,21628,2024-12-18,Account,Medium,Resolved,8.1
5252,55685,2023-05-18,Delivery,Low,Resolved,12.1
5253,33674,2025-11-06,Product,High,Closed,4.8
5254,62432,2024-02-08,Payment,Low,Resolved,8.5
5255,78605,2024-08-24,Return,Medium,Resolved,1.1
5256,5228,2023-06-13,Delivery,Low,Closed,2.1
5257,79736,2025-06-25,Payment,Low,Open,45.1
5258,72289,2024-10-27,Delivery,Medium,Closed,4.5
5259,55217,2024-11-18,Delivery,Medium,Open,15.5
5260,89440,2023-03-10,Account,Low,Resolved,12.2
5261,82037,2023-02-04,Delivery,Medium,Open,10.9
5262,86275,2025-06-14,Other,Medium,In Progress,7.6
5263,49858,2024-12-16,Product,Low,Closed,66.4
5264,70226,2023-02-24,Delivery,High,In Progress,3.1
5265,39117,2023-04-18,Product,Medium,Resolved,4.1
5266,96443,2023-04-02,Product,Medium,Resolved,9.9
5267,34316,2023-12-03,Return,High,Open,17.1
5268,81515,2025-07-04,Product,Medium,Resolved,9.2
5269,94099,2025-05-05,Return,Low,Resolved,9.3
5270,99959,2025-01-14,Delivery,Critical,Closed,1.9
5271,52093,2024-08-03,Return,High,Closed,10.6
5272,24532,2023-02-18,Product,Low,Closed,3.6
5273,59533,2025-04-16,Product,High,Resolved,11.9
5274,53985,2025-10-25,Delivery,Medium,Resolved,18.6
5275,18858,2025-10-21,Product,Medium,Resolved,6.8
5276,54059,2025-08-20,Other,Medium,Closed,6.4
5277,98522,2025-02-25,Delivery,Low,In Progress,10.8
5278,34967,2024-07-17,Account,Low,Resolved,18.5
5279,90474,2023-10-17,Payment,High,Open,47.7
5280,30192,2024-07-18,Other,Low,Resolved,26.0
5281,58487,2023-05-28,Other,High,Resolved,7.9
5282,8258,2024-01-18,Delivery,High,Resolved,7.9
5283,80004,2023-03-09,Delivery,Low,Closed,7.3
5284,41811,2023-04-22,Delivery,Medium,Resolved,6.4
5285,74966,2025-10-23,Other,Medium,In Progress,12.1
5286,39878,2025-05-04,Other,Critical,Resolved,12.1
5287,89872,2025-07-23,Payment,Medium,Closed,8.0
5288,45393,2023-05-09,Delivery,Low,Resolved,5.4
5289,4647,2024-04-19,Other,Low,Resolved,9.7
5290,2715,2025-09-15,Delivery,High,Closed,26.9
5291,24321,2023-08-29,Return,High,Closed,3.0
5292,67248,2024-09-29,Other,Low,Closed,7.5
5293,8963,2024-02-20,Account,High,Resolved,12.6
5294,20861,2023-08-19,Payment,Low,Resolved,2.4
5295,15669,2023-01-29,Delivery,High,Closed,8.6
5296,44210,2023-04-26,Product,Low,Closed,4.8
5297,1278,2025-04-08,Delivery,Medium,Resolved,12.0
5298,46165,2024-09-27,Payment,Medium,Resolved,3.7
5299,60081,2024-03-30,Other,Low,Resolved,16.3
5300,45009,2023-09-30,Other,Medium,Closed,7.0
5301,72340,2023-04-25,Product,Medium,Resolved,24.7
5302,85948,2024-10-27,Return,Medium,In Progress,2.4
5303,83878,2025-04-13,Other,High,Closed,3.8
5304,67037,2025-09-21,Delivery,Low,Resolved,18.7
5305,1221,2024-05-19,Other,Low,Closed,3.3
5306,29745,2025-07-10,Delivery,Medium,Closed,8.6
5307,92357,2025-03-31,Other,Critical,Closed,2.4
5308,2305,2023-11-11,Product,Low,Resolved,3.8
5309,14203,2025-12-25,Product,Medium,Closed,6.1
5310,91172,2024-02-18,Other,Medium,Closed,10.0
5311,96728,2025-11-19,Payment,Medium,Resolved,11.0
5312,47136,2023-08-24,Other,Medium,Resolved,9.3
5313,24405,2025-02-23,Other,Medium,Resolved,5.5
5314,67497,2023-01-16,Other,Low,Closed,5.0
5315,96112,2024-03-25,Product,medium,In Progress,21.7
5316,60710,2024-11-29,Return,Low,In Progress,22.8
5317,64287,2025-06-27,Delivery,Low,Resolved,0.9
5318,70882,2023-01-24,Product,High,Resolved,28.1
5319,37973,2025-09-06,Other,Medium,Closed,9.6
5320,7263,2025-02-10,Product,Medium,Closed,6.5
5321,25245,2024-12-26,Product,High,Resolved,7.8
5322,97098,2025-01-09,Other,low,Resolved,3.0
5323,14965,2025-12-27,Product,Medium,Resolved,12.8
5324,68861,2023-03-09,Product,Critical,Closed,6.1
5325,26599,2024-02-07,Other,High,In Progress,4.2
5326,30613,2023-01-11,Account,High,Resolved,33.8
5327,91010,2025-01-18,Payment,Low,Resolved,3.1
5328,88785,2025-12-08,Delivery,Medium,Resolved,5.3
5329,61252,2025-11-12,Payment,Medium,Closed,15.4
5330,65219,2025-10-20,Delivery,High,Closed,10.5
5331,18412,2025-11-25,Delivery,Low,Closed,2.4
5332,62238,2024-06-25,Return,High,Resolved,1.5
