product_id,product_name,category_id,supplier_id,unit_price,cost_price,stock_quantity,rating,active_flag
4179,Coffee Maker Model 04179,CAT003,38,48.67,37.13,36,4.46,Y
4180,Air Fryer Model 04180,CAT003,118,10.19,6.11,685,3.81,Y
4181,Remote Control Car Model 04181,CAT008,390,171.96,103.16,30,3.97,Y
4182,T-Shirt Model 04182,CAT006,824,92.2,56.57,912,5.0,Y
4183,Hoodie Model 04183,CAT006,680,10.49,6.16,643,4.25,Y
4184,Vacuum Cleaner Model 04184,CAT003,377,54.79,32.75,654,4.8,Y
4185,Action Figure Model 04185,CAT008,849,381.95,230.26,229,3.94,Y
4186,Power Bank Model 04186,CAT001,874,58.05,45.24,684,3.58,Y
4187,Notebook Model 04187,CAT009,376,26.47,12.93,139,3.63,Y
4188,Sports Bag Model 04188,CAT005,581,13.03,7.09,585,2.71,Y
4189,Air Fryer Model 04189,CAT003,595,13.39,6.96,261,3.77,Y
4190,Face Cream Model 04190,CAT004,747,105.26,66.27,149,5.0,Y
4191,T-Shirt Model 04191,CAT006,42,43.99,19.84,829,4.23,Y
4192,Wireless Earbuds Model 04192,CAT001,611,47.39,35.73,296,3.86,Y
4193,Notebook Model 04193,CAT009,470,44.15,27.61,990,3.48,Y
4194,Hair Dryer Model 04194,CAT004,984,57.29,42.72,911,4.41,Y
4195,Blender Model 04195,CAT003,458,21.54,12.15,967,4.39,Y
4196,Smart Watch Model 04196,CAT001,130,86.39,43.15,742,4.38,Y
4197,Face Cream Model 04197,CAT004,28,18.06,9.28,173,3.78,Y
4198,Perfume Model 04198,CAT004,745,32.92,19.93,445,3.87,Y
4199,Vacuum Cleaner Model 04199,CAT003,741,161.44,74.79,441,,Y
4200,Hoodie Model 04200,CAT006,629,91.19,64.56,931,3.32,Y
4201,Shampoo Model 04201,CAT004,913,120.48,85.65,898,4.73,Y
4202,Dash Camera Model 04202,CAT010,326,450.22,306.89,28,3.44,Y
4203,Yoga Mat Model 04203,CAT005,509,61.6,45.94,642,5.0,Y
4204,Remote Control Car Model 04204,CAT008,619,66.27,41.84,818,4.24,Y
4205,Smart Watch Model 04205,CAT001,891,51.24,31.16,265,4.35,Y
4206,Air Fryer Model 04206,CAT003,325,43.61,27.24,557,3.34,Y
4207,Desk Lamp Model 04207,CAT003,807,26.18,13.35,735,4.22,Y
4208,Dumbbell Set Model 04208,CAT005,903,70.11,43.4,596,4.63,Y
4209,Action Figure Model 04209,CAT008,160,89.47,56.26,133,4.26,Y
4210,Power Bank Model 04210,CAT001,516,94.07,66.07,107,4.17,Y
4211,Smartphone Model 04211,CAT001,661,68.88,38.9,671,3.95,Y
4212,Puzzle Model 04212,CAT008,746,149.6,71.87,619,,Y
4213,Mechanical Keyboard Model 04213,CAT002,254,66.75,43.19,731,3.89,Y
4214,Jeans Model 04214,CAT006,928,44.97,31.93,195,4.27,Y
4215,Sports Bag Model 04215,CAT005,248,28.22,21.73,221,4.94,Y
4216,Building Blocks Model 04216,CAT008,850,16.12,7.74,873,4.76,Y
4217,Bluetooth Speaker Model 04217,CAT001,353,241.96,168.47,510,4.2,Y
4218,Wireless Earbuds Model 04218,CAT001,398,34.65,22.4,444,3.47,Y
4219,Yoga Mat Model 04219,CAT005,582,28.26,12.86,208,3.98,Y
4220,Floor Mat Model 04220,CAT010,203,44.64,30.67,831,4.35,Y
4221,Coffee Maker Model 04221,CAT003,302,50.59,23.2,502,4.39,Y
4222,Desk Lamp Model 04222,CAT003,148,284.02,201.41,959,4.72,Y
4223,Sneakers Model 04223,CAT006,221,48.38,33.29,731,3.44,Y
4224,Desk Organizer Model 04224,CAT009,698,695.36,470.77,550,4.67,Y
4225,Action Figure Model 04225,CAT008,867,68.84,33.7,841,4.48,Y
4226,Dash Camera Model 04226,CAT010,848,413.94,311.81,512,4.81,Y
4227,Bluetooth Speaker Model 04227,CAT001,560,145.32,108.5,690,3.41,Y
4228,Smart Watch Model 04228,CAT001,263,89.96,67.2,606,5.0,N
4229,Backpack Model 04229,CAT006,296,268.93,153.0,249,3.56,Y
4230,Board Game Model 04230,CAT008,315,178.47,109.3,735,3.75,Y
4231,Mechanical Keyboard Model 04231,CAT002,292,115.08,56.15,821,3.72,Y
4232,Webcam Model 04232,CAT002,684,523.34,244.32,403,4.44,Y
4233,Economics Book Model 04233,CAT007,876,41.51,19.48,348,4.25,Y
4234,Smartphone Model 04234,CAT001,31,26.55,16.93,292,3.96,Y
4235,Blender Model 04235,CAT003,682,35.37,19.67,120,4.93,Y
4236,Dumbbell Set Model 04236,CAT005,44,314.64,201.76,697,4.54,Y
4237,Running Shoes Model 04237,CAT005,939,239.86,154.85,216,3.83,Y
4238,Business Book Model 04238,CAT007,555,40.51,30.36,997,3.52,Y
4239,Air Fryer Model 04239,CAT003,943,7.81,5.79,512,4.71,Y
4240,T-Shirt Model 04240,CAT006,134,54.01,37.11,565,3.58,Y
4241,Yoga Mat Model 04241,CAT005,349,26.11,18.8,974,4.45,Y
4242,Sports Bag Model 04242,CAT005,219,41.67,18.8,481,2.79,Y
4243,Hoodie Model 04243,CAT006,450,25.16,11.45,86,4.08,Y
4244,Gaming Mouse Model 04244,CAT002,504,15.27,9.18,476,4.95,Y
4245,Wireless Earbuds Model 04245,CAT001,86,353.99,235.66,625,4.37,Y
4246,Power Bank Model 04246,CAT001,251,35.13,25.01,908,5.0,Y
4247,Mechanical Keyboard Model 04247,CAT002,265,231.78,138.51,257,3.82,Y
4248,Yoga Mat Model 04248,CAT005,523,53.26,40.49,551,4.24,Y
4249,Remote Control Car Model 04249,CAT008,80,23.49,16.89,506,4.0,Y
4250,Sneakers Model 04250,CAT006,621,102.78,49.73,439,4.13,Y
4251,Economics Book Model 04251,CAT007,461,45.72,27.21,324,3.59,Y
4252,Vacuum Cleaner Model 04252,CAT003,630,53.95,41.99,21,4.12,Y
4253,Vacuum Cleaner Model 04253,CAT003,252,74.05,43.34,58,3.96,Y
4254,Blender Model 04254,CAT003,18,31.29,18.07,822,3.83,Y
4255,Mechanical Keyboard Model 04255,CAT002,256,15.11,8.27,270,3.8,Y
4256,Wireless Earbuds Model 04256,CAT001,245,62.07,37.9,120,3.88,Y
4257,Running Shoes Model 04257,CAT005,153,154.77,106.92,716,4.63,Y
4258,Car Phone Holder Model 04258,CAT010,609,28.87,13.45,118,4.21,Y
4259,USB-C Hub Model 04259,CAT002,500,74.66,54.19,157,3.97,Y
4260,Bluetooth Speaker Model 04260,CAT001,458,251.98,189.69,664,,Y
4261,Novel Model 04261,CAT007,698,59.96,42.43,340,4.32,Y
4262,Laptop Stand Model 04262,CAT002,542,70.24,52.83,848,4.0,Y
4263,Building Blocks Model 04263,CAT008,115,68.31,32.88,995,3.45,Y
4264,T-Shirt Model 04264,CAT006,753,35.17,21.05,422,2.77,Y
4265,Car Phone Holder Model 04265,CAT010,769,26.59,12.59,33,5.0,Y
4266,Air Fryer Model 04266,CAT003,447,26.68,19.38,488,4.02,Y
4267,Sneakers Model 04267,CAT006,353,90.54,69.2,609,3.62,Y
4268,Shampoo Model 04268,CAT004,625,128.57,70.49,176,3.66,Y
4269,Backpack Model 04269,CAT006,847,134.15,84.07,948,4.6,Y
4270,Skin Serum Model 04270,CAT004,541,46.23,25.35,549,5.0,Y
4271,Laptop Stand Model 04271,CAT002,322,173.88,99.99,561,4.65,Y
4272,Sports Bag Model 04272,CAT005,459,85.71,52.05,698,3.64,Y
4273,Dumbbell Set Model 04273,CAT005,949,69.27,49.25,501,5.0,Y
4274,Building Blocks Model 04274,CAT008,226,5.0,2.49,485,5.0,Y
4275,Novel Model 04275,CAT007,756,31.15,15.63,573,3.01,Y
4276,Backpack Model 04276,CAT006,361,16.53,8.54,665,5.0,Y
4277,Smartphone Model 04277,CAT001,531,114.29,53.44,577,3.6,Y
4278,Business Book Model 04278,CAT007,834,70.8,46.9,865,4.26,Y
4279,Fitness Tracker Model 04279,CAT005,112,24.77,12.7,101,5.0,Y
4280,Pen Set Model 04280,CAT009,212,85.48,50.81,744,3.61,Y
4281,Pen Set Model 04281,CAT009,233,18.05,12.21,509,4.53,Y
4282,Bluetooth Speaker Model 04282,CAT001,948,25.41,15.2,189,4.62,Y
4283,Puzzle Model 04283,CAT008,159,34.3,25.69,611,4.32,Y
4284,Smart Watch Model 04284,CAT001,572,105.69,74.39,873,3.46,Y
4285,Blender Model 04285,CAT003,885,229.04,123.7,819,4.2,Y
4286,Running Shoes Model 04286,CAT005,324,38.36,18.91,189,3.66,Y
4287,Wireless Earbuds Model 04287,CAT001,93,213.71,159.25,737,4.5,Y
4288,Data Analytics Book Model 04288,CAT007,248,67.83,39.41,876,4.84,Y
4289,Wireless Earbuds Model 04289,CAT001,670,80.39,46.32,323,4.92,Y
4290,Gaming Mouse Model 04290,CAT002,141,61.37,44.02,842,4.77,Y
4291,Yoga Mat Model 04291,CAT005,911,54.42,24.66,937,3.09,Y
4292,Hoodie Model 04292,CAT006,404,96.52,57.8,140,3.38,Y
4293,Calculator Model 04293,CAT009,930,126.55,86.78,614,3.31,Y
4294,Hoodie Model 04294,CAT006,732,29.32,21.4,931,3.95,Y
4295,Jeans Model 04295,CAT006,404,54.82,40.68,885,4.6,Y
4296,Blender Model 04296,CAT003,818,291.99,176.27,452,4.04,Y
4297,Smartphone Model 04297,CAT001,601,76.24,55.63,870,3.79,Y
4298,Power Bank Model 04298,CAT001,667,84.13,38.85,74,3.15,Y
4299,Fitness Tracker Model 04299,CAT005,414,185.85,102.36,282,4.78,Y
4300,Backpack Model 04300,CAT006,440,41.4,18.77,258,4.47,Y
4301,Desk Lamp Model 04301,CAT003,233,63.04,31.81,378,4.34,Y
4302,Business Book Model 04302,CAT007,980,135.58,93.44,428,3.75,Y
4303,Running Shoes Model 04303,CAT005,193,198.22,89.49,637,4.32,Y
4304,Smart Watch Model 04304,CAT001,99,7.74,4.82,987,3.78,Y
4305,Laptop Stand Model 04305,CAT002,951,33.49,19.65,290,4.07,Y
4306,Building Blocks Model 04306,CAT008,113,26.47,12.98,676,4.56,Y
4307,Economics Book Model 04307,CAT007,619,58.15,39.32,909,3.44,Y
4308,Pen Set Model 04308,CAT009,536,28.33,19.23,796,4.17,Y
4309,Wireless Earbuds Model 04309,CAT001,281,118.17,81.5,755,4.83,Y
4310,Car Phone Holder Model 04310,CAT010,1000,75.91,53.33,868,5.0,Y
4311,USB-C Hub Model 04311,CAT002,949,144.7,80.16,894,3.44,Y
4312,Bluetooth Speaker Model 04312,CAT001,716,153.25,119.24,573,4.2,Y
4313,Car Phone Holder Model 04313,CAT010,523,119.77,56.78,720,3.77,Y
4314,Webcam Model 04314,CAT002,350,48.05,31.89,397,4.88,Y
4315,Jeans Model 04315,CAT006,316,71.4,55.0,414,3.48,Y
4316,Webcam Model 04316,CAT002,717,42.93,22.5,815,4.48,Y
4317,Running Shoes Model 04317,CAT005,943,19.03,10.31,499,2.98,Y
4318,Desk Organizer Model 04318,CAT009,921,153.36,98.16,805,4.41,Y
4319,Desk Lamp Model 04319,CAT003,500,60.26,42.66,694,4.6,Y
4320,Jeans Model 04320,CAT006,537,16.81,9.39,503,3.77,Y
4321,Webcam Model 04321,CAT002,913,105.39,76.53,4,2.9,Y
4322,T-Shirt Model 04322,CAT006,652,53.13,28.14,401,4.67,Y
4323,Blender Model 04323,CAT003,635,10.18,7.52,849,3.04,Y
4324,Gaming Mouse Model 04324,CAT002,436,18.88,10.07,654,3.05,Y
4325,Blender Model 04325,CAT003,523,34.6,22.62,434,4.35,Y
4326,USB-C Hub Model 04326,CAT002,778,78.56,44.63,67,4.57,Y
4327,Pen Set Model 04327,CAT009,593,132.11,73.48,741,4.18,Y
4328,Coffee Maker Model 04328,CAT003,444,128.1,72.61,436,3.08,Y
4329,Webcam Model 04329,CAT002,822,111.83,68.74,884,3.09,Y
4330,Perfume Model 04330,CAT004,621,63.02,45.93,488,4.04,Y
4331,Air Fryer Model 04331,CAT003,208,306.25,214.55,264,4.92,Y
4332,Business Book Model 04332,CAT007,831,122.03,73.01,762,4.85,Y
4333,Dash Camera Model 04333,CAT010,756,79.38,43.11,379,4.14,Y
4334,Perfume Model 04334,CAT004,276,108.24,79.22,402,3.88,Y
4335,Puzzle Model 04335,CAT008,497,45.39,33.46,408,3.03,Y
4336,Fitness Tracker Model 04336,CAT005,773,61.74,37.02,688,3.87,Y
4337,Smartphone Model 04337,CAT001,297,9.98,6.78,211,3.63,Y
4338,T-Shirt Model 04338,CAT006,374,45.89,26.24,589,4.77,Y
4339,Fitness Tracker Model 04339,CAT005,575,316.81,158.15,954,4.11,Y
4340,Backpack Model 04340,CAT006,184,74.29,41.31,903,3.81,Y
4341,Printer Paper Model 04341,CAT009,32,71.55,48.31,456,3.95,Y
4342,Skin Serum Model 04342,CAT004,283,159.67,112.39,276,4.04,Y
4343,Desk Organizer Model 04343,CAT009,836,89.7,65.57,97,4.33,Y
4344,Business Book Model 04344,CAT007,873,32.03,14.6,935,4.93,Y
4345,Perfume Model 04345,CAT004,432,66.4,40.54,312,3.55,Y
4346,Sneakers Model 04346,CAT006,519,23.4,12.64,245,3.11,Y
4347,Desk Lamp Model 04347,CAT003,686,76.68,51.81,58,3.48,Y
4348,Floor Mat Model 04348,CAT010,462,30.58,16.24,360,3.96,Y
4349,Hoodie Model 04349,CAT006,871,149.88,95.46,204,3.83,Y
4350,Smartphone Model 04350,CAT001,984,41.07,28.13,921,,Y
4351,Air Fryer Model 04351,CAT003,368,30.94,21.79,681,5.0,Y
4352,Hoodie Model 04352,CAT006,658,58.72,31.65,887,4.71,Y
4353,Smart Watch Model 04353,CAT001,252,90.31,43.26,108,3.66,Y
4354,Power Bank Model 04354,CAT001,166,21.93,11.45,186,4.09,Y
4355,Hair Dryer Model 04355,CAT004,615,40.66,26.34,228,4.55,Y
4356,Air Fryer Model 04356,CAT003,1000,71.45,33.11,157,4.41,Y
4357,Hair Dryer Model 04357,CAT004,705,216.79,108.92,686,4.22,Y
4358,Laptop Stand Model 04358,CAT002,529,6.68,5.2,60,3.61,Y
4359,USB-C Hub Model 04359,CAT002,602,113.07,65.15,211,4.48,Y
4360,T-Shirt Model 04360,CAT006,371,46.02,28.25,134,4.43,Y
4361,Fitness Tracker Model 04361,CAT005,598,41.65,18.89,309,4.12,Y
4362,Mechanical Keyboard Model 04362,CAT002,103,35.21,22.72,747,3.84,Y
4363,Air Fryer Model 04363,CAT003,594,46.85,26.11,19,4.11,Y
4364,Fitness Tracker Model 04364,CAT005,126,113.65,71.03,271,4.09,Y
4365,Smart Watch Model 04365,CAT001,38,40.1,25.0,513,2.78,Y
4366,Wireless Earbuds Model 04366,CAT001,348,289.2,222.47,905,3.55,Y
4367,Power Bank Model 04367,CAT001,213,113.96,61.37,232,3.77,Y
4368,Action Figure Model 04368,CAT008,319,77.68,49.58,755,3.79,Y
4369,Business Book Model 04369,CAT007,998,55.98,32.24,610,3.37,Y
4370,Business Book Model 04370,CAT007,737,189.66,111.76,170,3.23,Y
4371,Jeans Model 04371,CAT006,734,216.33,101.31,155,4.1,Y
4372,Jeans Model 04372,CAT006,426,22.85,15.48,265,4.61,Y
4373,Skin Serum Model 04373,CAT004,247,34.56,17.78,716,3.66,Y
4374,Jeans Model 04374,CAT006,648,115.07,69.57,533,4.5,Y
4375,Power Bank Model 04375,CAT001,286,151.02,89.6,929,3.95,Y
4376,Sneakers Model 04376,CAT006,231,49.6,29.99,143,4.7,Y
4377,Economics Book Model 04377,CAT007,320,33.32,19.12,71,4.27,Y
4378,Dumbbell Set Model 04378,CAT005,512,69.77,36.97,760,3.88,Y
4379,Vacuum Cleaner Model 04379,CAT003,521,245.53,146.84,979,5.0,Y
4380,Mechanical Keyboard Model 04380,CAT002,225,67.45,31.38,73,3.86,Y
4381,Sneakers Model 04381,CAT006,506,20.84,11.04,566,4.18,Y
4382,Hoodie Model 04382,CAT006,825,71.74,50.86,447,4.54,Y
4383,Desk Organizer Model 04383,CAT009,107,131.48,95.74,860,3.64,Y
4384,Desk Lamp Model 04384,CAT003,699,59.33,40.7,368,3.41,Y
4385,Programming Book Model 04385,CAT007,733,201.69,132.86,881,4.27,Y
4386,Sports Bag Model 04386,CAT005,607,141.69,101.69,371,4.29,Y
4387,Pen Set Model 04387,CAT009,707,61.49,30.26,948,3.77,Y
4388,Dumbbell Set Model 04388,CAT005,754,67.57,42.12,681,4.31,Y
4389,Fitness Tracker Model 04389,CAT005,742,12.39,6.05,413,4.44,Y
4390,Yoga Mat Model 04390,CAT005,331,193.17,136.52,827,3.59,Y
4391,Business Book Model 04391,CAT007,5,48.32,30.04,635,4.63,Y
4392,Dash Camera Model 04392,CAT010,863,45.35,32.53,727,3.54,Y
4393,Wireless Earbuds Model 04393,CAT001,468,39.63,28.28,769,,Y
4394,Bluetooth Speaker Model 04394,CAT001,516,98.04,59.2,801,5.0,Y
4395,Desk Organizer Model 04395,CAT009,776,23.54,14.45,41,4.3,Y
4396,Dumbbell Set Model 04396,CAT005,938,26.81,12.31,788,3.78,Y
4397,Jeans Model 04397,CAT006,765,62.0,38.61,289,4.74,Y
4398,Perfume Model 04398,CAT004,163,36.99,24.91,287,4.13,Y
4399,Bluetooth Speaker Model 04399,CAT001,653,87.89,46.33,925,4.2,Y
4400,Business Book Model 04400,CAT007,901,38.22,29.65,319,4.73,Y
4401,Business Book Model 04401,CAT007,808,273.12,210.77,845,5.0,Y
4402,Coffee Maker Model 04402,CAT003,531,121.33,65.92,786,4.54,Y
4403,Blender Model 04403,CAT003,82,119.96,82.21,797,4.37,Y
4404,Board Game Model 04404,CAT008,481,37.71,17.34,185,3.72,Y
4405,Smart Watch Model 04405,CAT001,893,566.51,379.39,424,4.18,Y
4406,Notebook Model 04406,CAT009,516,43.78,28.72,282,4.63,Y
4407,USB-C Hub Model 04407,CAT002,640,34.19,24.66,271,4.19,N
4408,Sports Bag Model 04408,CAT005,187,122.79,67.59,536,5.0,Y
4409,Printer Paper Model 04409,CAT009,146,77.49,57.32,117,5.0,Y
4410,Sneakers Model 04410,CAT006,152,31.12,22.81,88,4.98,Y
4411,Air Fryer Model 04411,CAT003,363,469.02,314.7,855,4.56,Y
4412,Hoodie Model 04412,CAT006,93,156.4,94.76,956,3.67,Y
4413,Coffee Maker Model 04413,CAT003,31,65.23,42.67,450,3.74,Y
4414,Laptop Stand Model 04414,CAT002,826,564.19,389.79,343,4.03,Y
4415,Dash Camera Model 04415,CAT010,540,134.84,104.07,522,3.51,Y
4416,Novel Model 04416,CAT007,649,64.31,31.52,671,4.08,Y
4417,T-Shirt Model 04417,CAT006,941,506.58,280.3,342,3.82,Y
4418,Blender Model 04418,CAT003,602,117.62,83.23,331,4.35,Y
4419,Wireless Earbuds Model 04419,CAT001,49,113.08,66.16,504,3.92,Y
4420,Power Bank Model 04420,CAT001,879,45.91,30.85,102,4.49,Y
4421,Yoga Mat Model 04421,CAT005,258,67.96,33.57,980,3.52,Y
4422,Economics Book Model 04422,CAT007,518,44.91,30.72,164,3.32,Y
4423,Fitness Tracker Model 04423,CAT005,541,237.5,159.7,307,3.94,Y
4424,Action Figure Model 04424,CAT008,410,15.27,9.82,161,4.6,Y
4425,Power Bank Model 04425,CAT001,156,222.22,156.12,84,4.34,Y
4426,Coffee Maker Model 04426,CAT003,775,29.51,21.85,217,4.13,Y
4427,Laptop Stand Model 04427,CAT002,546,61.7,44.65,355,4.63,Y
4428,Face Cream Model 04428,CAT004,440,49.83,24.52,240,4.46,Y
4429,Power Bank Model 04429,CAT001,237,40.7,28.31,433,4.98,N
4430,Car Phone Holder Model 04430,CAT010,650,120.93,72.37,506,3.96,Y
4431,Webcam Model 04431,CAT002,368,64.7,36.24,929,4.44,Y
4432,Pen Set Model 04432,CAT009,1000,35.64,26.38,392,,Y
4433,Perfume Model 04433,CAT004,57,74.66,47.39,977,3.84,Y
4434,Floor Mat Model 04434,CAT010,175,34.74,21.38,809,4.41,Y
4435,Sports Bag Model 04435,CAT005,214,40.06,28.4,294,4.73,Y
4436,Printer Paper Model 04436,CAT009,27,16.89,10.69,29,4.35,Y
4437,Power Bank Model 04437,CAT001,807,43.34,31.78,386,3.38,Y
4438,Data Analytics Book Model 04438,CAT007,918,101.41,49.08,625,4.57,Y
4439,Printer Paper Model 04439,CAT009,119,67.21,47.46,119,4.56,Y
4440,Wireless Earbuds Model 04440,CAT001,147,332.93,167.82,379,3.21,Y
4441,Smart Watch Model 04441,CAT001,868,682.61,357.91,641,4.25,Y
4442,Perfume Model 04442,CAT004,265,42.8,21.8,892,4.48,Y
4443,Calculator Model 04443,CAT009,403,30.7,16.23,376,4.68,Y
4444,Dumbbell Set Model 04444,CAT005,258,179.69,124.26,706,3.98,Y
4445,Sports Bag Model 04445,CAT005,860,87.89,58.56,590,4.24,Y
4446,Smart Watch Model 04446,CAT001,189,180.67,95.0,488,3.06,N
4447,Smart Watch Model 04447,CAT001,827,93.07,50.18,962,4.66,Y
4448,Action Figure Model 04448,CAT008,743,54.57,26.34,632,3.72,Y
4449,Smartphone Model 04449,CAT001,982,54.85,32.18,997,4.42,Y
4450,Backpack Model 04450,CAT006,499,95.96,55.17,490,3.49,Y
4451,Pen Set Model 04451,CAT009,710,53.75,26.78,993,4.4,Y
4452,USB-C Hub Model 04452,CAT002,239,194.79,141.31,656,4.21,Y
4453,Backpack Model 04453,CAT006,327,20.13,14.72,702,4.0,Y
4454,Smart Watch Model 04454,CAT001,70,193.86,94.21,642,2.49,Y
4455,Sneakers Model 04455,CAT006,929,12.04,6.48,582,3.56,Y
4456,Gaming Mouse Model 04456,CAT002,764,74.07,51.32,94,4.24,Y
4457,Economics Book Model 04457,CAT007,974,48.25,35.57,777,3.46,N
4458,Desk Lamp Model 04458,CAT003,705,16.6,7.86,114,4.02,Y
4459,Perfume Model 04459,CAT004,25,10.18,7.61,866,3.74,Y
4460,Dumbbell Set Model 04460,CAT005,582,24.21,11.39,987,4.69,Y
4461,Webcam Model 04461,CAT002,156,67.73,44.64,54,3.16,Y
4462,Novel Model 04462,CAT007,658,37.8,17.29,758,3.83,Y
4463,Desk Lamp Model 04463,CAT003,831,25.47,19.26,659,4.0,Y
4464,Sneakers Model 04464,CAT006,219,219.52,124.41,640,4.78,Y
4465,Smartphone Model 04465,CAT001,561,21.44,14.24,553,4.38,Y
4466,Sneakers Model 04466,CAT006,379,119.77,61.19,780,4.62,Y
4467,Power Bank Model 04467,CAT001,892,29.2,16.24,7,3.89,N
4468,Skin Serum Model 04468,CAT004,194,23.66,16.48,279,4.06,Y
4469,USB-C Hub Model 04469,CAT002,40,37.75,29.11,789,4.04,Y
4470,Data Analytics Book Model 04470,CAT007,597,113.56,88.28,474,4.19,Y
4471,Gaming Mouse Model 04471,CAT002,343,18.92,13.57,686,4.55,Y
4472,Calculator Model 04472,CAT009,503,84.19,61.42,544,4.42,Y
4473,Calculator Model 04473,CAT009,450,27.38,21.08,827,5.0,Y
4474,USB-C Hub Model 04474,CAT002,336,32.19,14.91,537,4.64,Y
4475,T-Shirt Model 04475,CAT006,4,93.22,47.18,171,4.16,Y
4476,Bluetooth Speaker Model 04476,CAT001,802,459.68,214.85,386,3.69,Y
4477,Desk Lamp Model 04477,CAT003,759,28.63,17.62,59,4.42,Y
4478,Hoodie Model 04478,CAT006,517,124.25,95.21,989,3.14,Y
4479,Jeans Model 04479,CAT006,497,49.06,31.5,101,3.72,Y
4480,Jeans Model 04480,CAT006,226,42.4,26.85,649,4.19,Y
4481,Laptop Stand Model 04481,CAT002,150,170.48,123.22,901,4.74,Y
4482,Desk Lamp Model 04482,CAT003,238,30.42,23.02,272,3.98,N
4483,Bluetooth Speaker Model 04483,CAT001,660,23.0,15.66,186,4.29,Y
4484,Hoodie Model 04484,CAT006,103,98.35,73.32,902,3.81,Y
4485,Yoga Mat Model 04485,CAT005,175,273.06,138.67,397,5.0,Y
4486,Jeans Model 04486,CAT006,461,127.66,78.66,353,4.64,Y
4487,Mechanical Keyboard Model 04487,CAT002,748,18.32,10.45,631,4.23,Y
4488,Air Fryer Model 04488,CAT003,34,37.36,20.91,749,4.54,Y
4489,Blender Model 04489,CAT003,684,156.97,81.73,965,3.85,Y
4490,Smartphone Model 04490,CAT001,518,269.72,200.95,928,3.89,Y
4491,Air Fryer Model 04491,CAT003,440,79.86,47.8,337,4.65,Y
4492,Building Blocks Model 04492,CAT008,285,38.6,24.12,453,4.51,Y
4493,Printer Paper Model 04493,CAT009,225,285.95,154.75,273,4.42,Y
4494,Dumbbell Set Model 04494,CAT005,565,60.78,46.66,349,3.42,Y
4495,Shampoo Model 04495,CAT004,257,37.68,24.56,963,4.48,Y
4496,Bluetooth Speaker Model 04496,CAT001,59,32.36,14.57,920,4.6,Y
4497,Desk Organizer Model 04497,CAT009,944,22.17,11.94,237,4.53,Y
4498,Smartphone Model 04498,CAT001,246,832.65,649.29,194,4.64,Y
4499,Car Phone Holder Model 04499,CAT010,519,233.52,180.2,429,4.3,N
4500,Skin Serum Model 04500,CAT004,214,36.01,22.67,452,4.95,Y
4501,Coffee Maker Model 04501,CAT003,928,308.9,196.51,237,4.81,Y
4502,Calculator Model 04502,CAT009,590,105.04,78.52,882,,Y
4503,Wireless Earbuds Model 04503,CAT001,701,99.59,68.1,935,3.53,Y
4504,Dumbbell Set Model 04504,CAT005,953,34.06,25.81,441,4.28,Y
4505,Fitness Tracker Model 04505,CAT005,819,40.92,24.89,772,4.07,Y
4506,Mechanical Keyboard Model 04506,CAT002,216,62.56,48.3,585,4.71,Y
4507,Perfume Model 04507,CAT004,403,11.08,6.96,556,3.72,Y
4508,Jeans Model 04508,CAT006,283,41.94,27.8,741,3.35,Y
4509,Data Analytics Book Model 04509,CAT007,831,65.26,31.15,949,3.02,Y
4510,Power Bank Model 04510,CAT001,956,211.23,137.69,595,4.81,Y
4511,Pen Set Model 04511,CAT009,573,37.32,26.25,575,4.84,Y
4512,Gaming Mouse Model 04512,CAT002,573,135.0,80.32,361,5.0,Y
4513,Webcam Model 04513,CAT002,215,10.18,6.27,716,5.0,Y
4514,USB-C Hub Model 04514,CAT002,382,185.81,107.73,122,5.0,Y
4515,Wireless Earbuds Model 04515,CAT001,45,28.91,22.25,179,4.55,Y
4516,Smart Watch Model 04516,CAT001,917,73.09,44.38,489,3.87,Y
4517,Floor Mat Model 04517,CAT010,172,93.7,46.07,512,3.76,Y
4518,Blender Model 04518,CAT003,221,78.54,36.09,733,4.12,Y
4519,Bluetooth Speaker Model 04519,CAT001,385,59.04,41.62,483,4.67,Y
4520,Power Bank Model 04520,CAT001,95,21.26,13.41,172,3.56,Y
4521,T-Shirt Model 04521,CAT006,859,29.19,13.16,101,3.52,Y
4522,Building Blocks Model 04522,CAT008,44,159.36,91.83,967,4.42,Y
4523,USB-C Hub Model 04523,CAT002,228,37.97,28.54,584,3.55,Y
4524,Smartphone Model 04524,CAT001,574,59.23,45.18,488,3.21,Y
4525,Webcam Model 04525,CAT002,317,16.97,7.94,957,4.03,Y
4526,Smart Watch Model 04526,CAT001,731,140.77,69.08,45,4.54,Y
4527,Smartphone Model 04527,CAT001,335,19.82,8.95,416,3.7,Y
4528,Skin Serum Model 04528,CAT004,601,148.23,109.19,932,3.43,Y
4529,Webcam Model 04529,CAT002,624,24.98,11.82,187,3.43,Y
4530,Sports Bag Model 04530,CAT005,719,161.98,78.66,630,4.16,Y
4531,Webcam Model 04531,CAT002,1000,65.6,34.45,304,4.03,Y
4532,Dash Camera Model 04532,CAT010,467,39.31,29.59,581,3.79,N
4533,Printer Paper Model 04533,CAT009,879,274.44,185.83,144,3.9,Y
4534,Dumbbell Set Model 04534,CAT005,818,61.09,39.93,245,4.3,Y
4535,Blender Model 04535,CAT003,715,46.93,33.27,790,4.12,Y
4536,Coffee Maker Model 04536,CAT003,297,147.32,100.0,676,3.75,Y
